protein,ligand1,ligand2,lambdai,Gi(kcal/mol),stddev(kcal/mol),stddev(kcal/mol),aue(kcal/mol),,,
CDK2,17,21,0.35,46.4408,0.5402563,0.817774,1.064876,,,
CDK2,17,21,0.4,36.76176,0.5575811,0.817774,1.064876,,,
CDK2,17,21,0.45,26.44029,0.5703586,0.817774,1.064876,,,
CDK2,17,21,0.5,15.66363,0.5810718,0.817774,1.064876,,,
CDK2,21,17,0,0,0,0.817774,1.064876,,,
CDK2,21,17,0.05,16.48469,0.3427171,0.817774,1.064876,,,
CDK2,21,17,0.1,29.01354,0.4223956,0.817774,1.064876,,,
CDK2,21,17,0.15,40.3278,0.4403401,0.817774,1.064876,,,
CDK2,21,17,0.2,51.44287,0.4434468,0.817774,1.064876,,,
CDK2,21,17,0.25,62.51332,0.4445896,0.817774,1.064876,,,
CDK2,21,17,0.3,56.15264,0.5072385,0.817774,1.064876,,,
CDK2,21,17,0.35,47.12167,0.5439634,0.817774,1.064876,,,
CDK2,21,17,0.4,37.18808,0.5588754,0.817774,1.064876,,,
CDK2,21,17,0.45,26.74756,0.5679842,0.817774,1.064876,,,
CDK2,21,17,0.5,15.94151,0.5754209,0.817774,1.064876,,,
CDK2,1oiy,32,0,0,0,0.845035,0.556822,,,
CDK2,1oiy,32,0.05,17.74972,0.2158889,0.845035,0.556822,,,
CDK2,1oiy,32,0.1,31.61541,0.3241744,0.845035,0.556822,,,
CDK2,1oiy,32,0.15,44.04893,0.3619986,0.845035,0.556822,,,
CDK2,1oiy,32,0.2,55.54569,0.3885807,0.845035,0.556822,,,
CDK2,1oiy,32,0.25,66.74218,0.3948275,0.845035,0.556822,,,
CDK2,1oiy,32,0.3,62.70516,0.4549847,0.845035,0.556822,,,
CDK2,1oiy,32,0.35,55.48321,0.5119805,0.845035,0.556822,,,
CDK2,1oiy,32,0.4,46.77602,0.5378817,0.845035,0.556822,,,
CDK2,1oiy,32,0.45,36.94278,0.5612494,0.845035,0.556822,,,
CDK2,1oiy,32,0.5,26.15527,0.5809854,0.845035,0.556822,,,
CDK2,32,1oiy,0,0,0,0.845035,0.556822,,,
CDK2,32,1oiy,0.05,16.94491,0.3328128,0.845035,0.556822,,,
CDK2,32,1oiy,0.1,30.64177,0.4018569,0.845035,0.556822,,,
CDK2,32,1oiy,0.15,42.82457,0.4367363,0.845035,0.556822,,,
CDK2,32,1oiy,0.2,54.22609,0.4536035,0.845035,0.556822,,,
CDK2,32,1oiy,0.25,65.39291,0.4582955,0.845035,0.556822,,,
CDK2,32,1oiy,0.3,61.18163,0.502726,0.845035,0.556822,,,
CDK2,32,1oiy,0.35,54.21672,0.5489049,0.845035,0.556822,,,
CDK2,32,1oiy,0.4,45.68619,0.5742743,0.845035,0.556822,,,
CDK2,32,1oiy,0.45,36.13281,0.5932166,0.845035,0.556822,,,
CDK2,32,1oiy,0.5,25.63345,0.6136285,0.845035,0.556822,,,
CDK2,1oi9,20,0,0,0,0.814992,1.947632,,,
CDK2,1oi9,20,0.05,16.66666,0.2934127,0.814992,1.947632,,,
CDK2,1oi9,20,0.1,30.39006,0.3643856,0.814992,1.947632,,,
CDK2,1oi9,20,0.15,42.44185,0.4098535,0.814992,1.947632,,,
CDK2,1oi9,20,0.2,53.75439,0.4225231,0.814992,1.947632,,,
CDK2,1oi9,20,0.25,64.90915,0.4260606,0.814992,1.947632,,,
CDK2,1oi9,20,0.3,60.01193,0.4745732,0.814992,1.947632,,,
CDK2,1oi9,20,0.35,52.4627,0.5223012,0.814992,1.947632,,,
CDK2,1oi9,20,0.4,43.46023,0.5466114,0.814992,1.947632,,,
CDK2,1oi9,20,0.45,33.49006,0.5652767,0.814992,1.947632,,,
CDK2,1oi9,20,0.5,22.66669,0.5850462,0.814992,1.947632,,,
CDK2,20,1oi9,0,0,0,0.814992,1.947632,,,
CDK2,20,1oi9,0.05,15.98877,0.2930355,0.814992,1.947632,,,
CDK2,20,1oi9,0.1,29.16094,0.3603356,0.814992,1.947632,,,
CDK2,20,1oi9,0.15,41.03503,0.3951684,0.814992,1.947632,,,
CDK2,20,1oi9,0.2,52.30279,0.4083246,0.814992,1.947632,,,
CDK2,20,1oi9,0.25,63.42247,0.4116346,0.814992,1.947632,,,
CDK2,20,1oi9,0.3,58.40134,0.459429,0.814992,1.947632,,,
CDK2,20,1oi9,0.35,50.79258,0.5068892,0.814992,1.947632,,,
CDK2,20,1oi9,0.4,42.01737,0.5270956,0.814992,1.947632,,,
CDK2,20,1oi9,0.45,32.35232,0.5461995,0.814992,1.947632,,,
CDK2,20,1oi9,0.5,21.74206,0.5673909,0.814992,1.947632,,,
CDK2,30,31,0,0,0,0.765242,1.799607,,,
CDK2,30,31,0.05,15.74428,0.2586737,0.765242,1.799607,,,
CDK2,30,31,0.1,28.35488,0.3427756,0.765242,1.799607,,,
CDK2,30,31,0.15,39.77383,0.3661234,0.765242,1.799607,,,
CDK2,30,31,0.2,50.93826,0.3713534,0.765242,1.799607,,,
CDK2,30,31,0.25,62.04235,0.3732894,0.765242,1.799607,,,
CDK2,30,31,0.3,56.60952,0.4314222,0.765242,1.799607,,,
CDK2,30,31,0.35,48.73753,0.468185,0.765242,1.799607,,,
CDK2,30,31,0.4,39.7718,0.4937247,0.765242,1.799607,,,
CDK2,30,31,0.45,29.93475,0.5106585,0.765242,1.799607,,,
CDK2,30,31,0.5,19.48147,0.5251326,0.765242,1.799607,,,
CDK2,31,30,0,0,0,0.765242,1.799607,,,
CDK2,31,30,0.05,15.32515,0.3131848,0.765242,1.799607,,,
CDK2,31,30,0.1,28.17371,0.3764733,0.765242,1.799607,,,
CDK2,31,30,0.15,39.67246,0.4103158,0.765242,1.799607,,,
CDK2,31,30,0.2,50.81548,0.4163017,0.765242,1.799607,,,
CDK2,31,30,0.25,61.89876,0.4177224,0.765242,1.799607,,,
CDK2,31,30,0.3,56.34772,0.4616535,0.765242,1.799607,,,
CDK2,31,30,0.35,48.28852,0.5040796,0.765242,1.799607,,,
CDK2,31,30,0.4,38.90274,0.5274504,0.765242,1.799607,,,
CDK2,31,30,0.45,28.73381,0.5422988,0.765242,1.799607,,,
CDK2,31,30,0.5,17.95486,0.556625,0.765242,1.799607,,,
CDK2,22,1h1r,0,0,0,0.717519,1.817065,,,
CDK2,22,1h1r,0.05,15.11153,0.2719365,0.717519,1.817065,,,
CDK2,22,1h1r,0.1,27.22995,0.3466006,0.717519,1.817065,,,
CDK2,22,1h1r,0.15,38.42648,0.3616746,0.717519,1.817065,,,
CDK2,22,1h1r,0.2,49.49648,0.3645838,0.717519,1.817065,,,
CDK2,22,1h1r,0.25,60.54067,0.3654323,0.717519,1.817065,,,
CDK2,22,1h1r,0.3,53.65716,0.4221648,0.717519,1.817065,,,
CDK2,22,1h1r,0.35,44.32207,0.4530661,0.717519,1.817065,,,
CDK2,22,1h1r,0.4,34.32012,0.4664184,0.717519,1.817065,,,
CDK2,22,1h1r,0.45,23.88259,0.4775017,0.717519,1.817065,,,
CDK2,22,1h1r,0.5,13.03663,0.4905495,0.717519,1.817065,,,
CDK2,1h1r,22,0,0,0,0.717519,1.817065,,,
CDK2,1h1r,22,0.05,15.42611,0.2751789,0.717519,1.817065,,,
CDK2,1h1r,22,0.1,27.99879,0.3622389,0.717519,1.817065,,,
CDK2,1h1r,22,0.15,39.30023,0.3896662,0.717519,1.817065,,,
CDK2,1h1r,22,0.2,50.39071,0.3933346,0.717519,1.817065,,,
CDK2,1h1r,22,0.25,61.44809,0.3942392,0.717519,1.817065,,,
CDK2,1h1r,22,0.3,55.20583,0.4481721,0.717519,1.817065,,,
CDK2,1h1r,22,0.35,46.1343,0.4898167,0.717519,1.817065,,,
CDK2,1h1r,22,0.4,36.23053,0.5036681,0.717519,1.817065,,,
CDK2,1h1r,22,0.45,25.84668,0.5142192,0.717519,1.817065,,,
CDK2,1h1r,22,0.5,15.04669,0.5236358,0.717519,1.817065,,,
CDK2,1h1r,21,0,0,0,0.770886,0.665971,,,
CDK2,1h1r,21,0.05,15.71559,0.299805,0.770886,0.665971,,,
CDK2,1h1r,21,0.1,28.16881,0.388603,0.770886,0.665971,,,
CDK2,1h1r,21,0.15,39.4154,0.4078766,0.770886,0.665971,,,
CDK2,1h1r,21,0.2,50.51383,0.4109098,0.770886,0.665971,,,
CDK2,1h1r,21,0.25,61.57793,0.4120745,0.770886,0.665971,,,
CDK2,1h1r,21,0.3,55.14267,0.4561535,0.770886,0.665971,,,
CDK2,1h1r,21,0.35,46.39836,0.4922835,0.770886,0.665971,,,
CDK2,1h1r,21,0.4,36.79977,0.5087731,0.770886,0.665971,,,
CDK2,1h1r,21,0.45,26.5363,0.5239094,0.770886,0.665971,,,
CDK2,1h1r,21,0.5,15.71615,0.5380315,0.770886,0.665971,,,
CDK2,21,1h1r,0,0,0,0.770886,0.665971,,,
CDK2,21,1h1r,0.05,16.1226,0.3228663,0.770886,0.665971,,,
CDK2,21,1h1r,0.1,28.76415,0.3950806,0.770886,0.665971,,,
CDK2,21,1h1r,0.15,40.18756,0.4215401,0.770886,0.665971,,,
CDK2,21,1h1r,0.2,51.3164,0.4268721,0.770886,0.665971,,,
CDK2,21,1h1r,0.25,62.3873,0.4282759,0.770886,0.665971,,,
CDK2,21,1h1r,0.3,56.11714,0.4762307,0.770886,0.665971,,,
CDK2,21,1h1r,0.35,47.29738,0.5138592,0.770886,0.665971,,,
CDK2,21,1h1r,0.4,37.4626,0.5308957,0.770886,0.665971,,,
CDK2,21,1h1r,0.45,27.06735,0.5416121,0.770886,0.665971,,,
CDK2,21,1h1r,0.5,16.22312,0.5520759,0.770886,0.665971,,,
CDK2,31,32,0,0,0,0.840735,1.318593,,,
CDK2,31,32,0.05,16.79122,0.2879715,0.840735,1.318593,,,
CDK2,31,32,0.1,30.83174,0.3497781,0.840735,1.318593,,,
CDK2,31,32,0.15,43.82471,0.3777035,0.840735,1.318593,,,
CDK2,31,32,0.2,55.85497,0.4090875,0.840735,1.318593,,,
CDK2,31,32,0.25,67.24562,0.4248068,0.840735,1.318593,,,
CDK2,31,32,0.3,63.56125,0.4941245,0.840735,1.318593,,,
CDK2,31,32,0.35,56.57861,0.5381907,0.840735,1.318593,,,
CDK2,31,32,0.4,48.07723,0.566738,0.840735,1.318593,,,
CDK2,31,32,0.45,38.3067,0.5898928,0.840735,1.318593,,,
CDK2,31,32,0.5,27.5023,0.6099097,0.840735,1.318593,,,
CDK2,32,31,0,0,0,0.840735,1.318593,,,
CDK2,32,31,0.05,16.88026,0.2273156,0.840735,1.318593,,,
CDK2,32,31,0.1,30.82535,0.3153568,0.840735,1.318593,,,
CDK2,32,31,0.15,43.55122,0.3466587,0.840735,1.318593,,,
CDK2,32,31,0.2,55.35463,0.3766119,0.840735,1.318593,,,
CDK2,32,31,0.25,66.64324,0.3898892,0.840735,1.318593,,,
CDK2,32,31,0.3,62.94489,0.4415325,0.840735,1.318593,,,
CDK2,32,31,0.35,56.59868,0.5017326,0.840735,1.318593,,,
CDK2,32,31,0.4,48.32854,0.5392777,0.840735,1.318593,,,
CDK2,32,31,0.45,38.88311,0.5602023,0.840735,1.318593,,,
CDK2,32,31,0.5,28.6099,0.5786577,0.840735,1.318593,,,
CDK2,20,1h1q,0,0,0,0.795803,1.889135,,,
CDK2,20,1h1q,0.05,15.58307,0.3284566,0.795803,1.889135,,,
CDK2,20,1h1q,0.1,28.65605,0.3842693,0.795803,1.889135,,,
CDK2,20,1h1q,0.15,40.19933,0.4167658,0.795803,1.889135,,,
CDK2,20,1h1q,0.2,51.34248,0.4220397,0.795803,1.889135,,,
CDK2,20,1h1q,0.25,62.42014,0.4236027,0.795803,1.889135,,,
CDK2,20,1h1q,0.3,56.55117,0.4693741,0.795803,1.889135,,,
CDK2,20,1h1q,0.35,48.28129,0.5050235,0.795803,1.889135,,,
CDK2,20,1h1q,0.4,39.06493,0.5228139,0.795803,1.889135,,,
CDK2,20,1h1q,0.45,29.16724,0.5379601,0.795803,1.889135,,,
CDK2,20,1h1q,0.5,18.6892,0.5518258,0.795803,1.889135,,,
CDK2,1h1q,20,0,0,0,0.795803,1.889135,,,
CDK2,1h1q,20,0.05,15.97658,0.3376971,0.795803,1.889135,,,
CDK2,1h1q,20,0.1,28.91726,0.3981285,0.795803,1.889135,,,
CDK2,1h1q,20,0.15,40.50875,0.4299219,0.795803,1.889135,,,
CDK2,1h1q,20,0.2,51.68258,0.4364848,0.795803,1.889135,,,
CDK2,1h1q,20,0.25,62.7817,0.43825,0.795803,1.889135,,,
CDK2,1h1q,20,0.3,57.01389,0.4869604,0.795803,1.889135,,,
CDK2,1h1q,20,0.35,48.4829,0.5309971,0.795803,1.889135,,,
CDK2,1h1q,20,0.4,38.6206,0.5531273,0.795803,1.889135,,,
CDK2,1h1q,20,0.45,28.20235,0.5630149,0.795803,1.889135,,,
CDK2,1h1q,20,0.5,17.33907,0.5734021,0.795803,1.889135,,,
Jnk1,18626,18630,0,0,0,0.763906,1.334216,,,
Jnk1,18626,18630,0.05,17.04824,0.2499798,0.763906,1.334216,,,
Jnk1,18626,18630,0.1,30.39131,0.3675525,0.763906,1.334216,,,
Jnk1,18626,18630,0.15,41.98252,0.4107908,0.763906,1.334216,,,
Jnk1,18626,18630,0.2,53.14457,0.4186996,0.763906,1.334216,,,
Jnk1,18626,18630,0.25,64.22779,0.4207381,0.763906,1.334216,,,
Jnk1,18626,18630,0.3,58.38553,0.4643237,0.763906,1.334216,,,
Jnk1,18626,18630,0.35,50.14357,0.504025,0.763906,1.334216,,,
Jnk1,18626,18630,0.4,40.48045,0.5295661,0.763906,1.334216,,,
Jnk1,18626,18630,0.45,30.0598,0.5428704,0.763906,1.334216,,,
Jnk1,18626,18630,0.5,19.1655,0.5533938,0.763906,1.334216,,,
Jnk1,18630,18626,0,0,0,0.763906,1.334216,,,
Jnk1,18630,18626,0.05,17.60837,0.1952072,0.763906,1.334216,,,
Jnk1,18630,18626,0.1,31.12577,0.3047358,0.763906,1.334216,,,
Jnk1,18630,18626,0.15,42.96854,0.3544609,0.763906,1.334216,,,
Jnk1,18630,18626,0.2,54.17873,0.3672564,0.763906,1.334216,,,
Jnk1,18630,18626,0.25,65.26871,0.3702283,0.763906,1.334216,,,
Jnk1,18630,18626,0.3,59.46208,0.4395705,0.763906,1.334216,,,
Jnk1,18630,18626,0.35,50.89168,0.4778205,0.763906,1.334216,,,
Jnk1,18630,18626,0.4,41.31608,0.497641,0.763906,1.334216,,,
Jnk1,18630,18626,0.45,31.05021,0.5130151,0.763906,1.334216,,,
Jnk1,18630,18626,0.5,20.22971,0.5265999,0.763906,1.334216,,,
Jnk1,18631,18660,0,0,0,0.824334,0.687928,,,
Jnk1,18631,18660,0.05,17.97769,0.1326763,0.824334,0.687928,,,
Jnk1,18631,18660,0.1,33.12531,0.3063982,0.824334,0.687928,,,
Jnk1,18631,18660,0.15,46.52195,0.34962,0.824334,0.687928,,,
Jnk1,18631,18660,0.2,58.70058,0.3924435,0.824334,0.687928,,,
Jnk1,18631,18660,0.25,70.02583,0.412506,0.824334,0.687928,,,
Jnk1,18631,18660,0.3,66.03924,0.460083,0.824334,0.687928,,,
Jnk1,18631,18660,0.35,59.21525,0.514491,0.824334,0.687928,,,
Jnk1,18631,18660,0.4,50.68307,0.5423188,0.824334,0.687928,,,
Jnk1,18631,18660,0.45,41.04511,0.5619459,0.824334,0.687928,,,
Jnk1,18631,18660,0.5,30.41678,0.5876725,0.824334,0.687928,,,
Jnk1,18660,18631,0,0,0,0.824334,0.687928,,,
Jnk1,18660,18631,0.05,17.75582,0.1752064,0.824334,0.687928,,,
Jnk1,18660,18631,0.1,32.65597,0.3044259,0.824334,0.687928,,,
Jnk1,18660,18631,0.15,45.76068,0.3560409,0.824334,0.687928,,,
Jnk1,18660,18631,0.2,57.54869,0.3913798,0.824334,0.687928,,,
Jnk1,18660,18631,0.25,68.79963,0.4019871,0.824334,0.687928,,,
Jnk1,18660,18631,0.3,64.90203,0.4428705,0.824334,0.687928,,,
Jnk1,18660,18631,0.35,58.39417,0.5029375,0.824334,0.687928,,,
Jnk1,18660,18631,0.4,50.19469,0.5351413,0.824334,0.687928,,,
Jnk1,18660,18631,0.45,40.77464,0.5602956,0.824334,0.687928,,,
Jnk1,18660,18631,0.5,30.43885,0.5780722,0.824334,0.687928,,,
Jnk1,18634,18637,0,0,0,0.796905,0.875744,,,
Jnk1,18634,18637,0.05,17.48432,0.1585677,0.796905,0.875744,,,
Jnk1,18634,18637,0.1,32.05395,0.2864045,0.796905,0.875744,,,
Jnk1,18634,18637,0.15,44.78311,0.3460345,0.796905,0.875744,,,
Jnk1,18634,18637,0.2,56.24965,0.375646,0.796905,0.875744,,,
Jnk1,18634,18637,0.25,67.40362,0.3810628,0.796905,0.875744,,,
Jnk1,18634,18637,0.3,62.87334,0.4362507,0.796905,0.875744,,,
Jnk1,18634,18637,0.35,55.47488,0.4812064,0.796905,0.875744,,,
Jnk1,18634,18637,0.4,46.73575,0.5085605,0.796905,0.875744,,,
Jnk1,18634,18637,0.45,37.00179,0.5313097,0.796905,0.875744,,,
Jnk1,18634,18637,0.5,26.38944,0.553277,0.796905,0.875744,,,
Jnk1,18637,18634,0,0,0,0.796905,0.875744,,,
Jnk1,18637,18634,0.05,17.82236,0.1469767,0.796905,0.875744,,,
Jnk1,18637,18634,0.1,32.64564,0.3107281,0.796905,0.875744,,,
Jnk1,18637,18634,0.15,45.57397,0.3622757,0.796905,0.875744,,,
Jnk1,18637,18634,0.2,57.09521,0.3994745,0.796905,0.875744,,,
Jnk1,18637,18634,0.25,68.22137,0.4046464,0.796905,0.875744,,,
Jnk1,18637,18634,0.3,63.75207,0.4522482,0.796905,0.875744,,,
Jnk1,18637,18634,0.35,56.47547,0.5037248,0.796905,0.875744,,,
Jnk1,18637,18634,0.4,47.64689,0.5377857,0.796905,0.875744,,,
Jnk1,18637,18634,0.45,37.74957,0.5586736,0.796905,0.875744,,,
Jnk1,18637,18634,0.5,27.11519,0.5735345,0.796905,0.875744,,,
Jnk1,18635,18624,0,0,0,0.796446,0.098062,,,
Jnk1,18635,18624,0.05,17.439,0.2214003,0.796446,0.098062,,,
Jnk1,18635,18624,0.1,30.9876,0.3449239,0.796446,0.098062,,,
Jnk1,18635,18624,0.15,42.68494,0.3871734,0.796446,0.098062,,,
Jnk1,18635,18624,0.2,53.88699,0.3952226,0.796446,0.098062,,,
Jnk1,18635,18624,0.25,64.99214,0.3975996,0.796446,0.098062,,,
Jnk1,18635,18624,0.3,59.40894,0.4525372,0.796446,0.098062,,,
Jnk1,18635,18624,0.35,50.93203,0.4978508,0.796446,0.098062,,,
Jnk1,18635,18624,0.4,41.37384,0.5172901,0.796446,0.098062,,,
Jnk1,18635,18624,0.45,31.21962,0.5302276,0.796446,0.098062,,,
Jnk1,18635,18624,0.5,20.54486,0.5424387,0.796446,0.098062,,,
Jnk1,18624,18635,0,0,0,0.796446,0.098062,,,
Jnk1,18624,18635,0.05,16.7804,0.3219751,0.796446,0.098062,,,
Jnk1,18624,18635,0.1,30.2896,0.3963903,0.796446,0.098062,,,
Jnk1,18624,18635,0.15,42.29356,0.4318188,0.796446,0.098062,,,
Jnk1,18624,18635,0.2,53.58271,0.4456295,0.796446,0.098062,,,
Jnk1,18624,18635,0.25,64.69443,0.4491768,0.796446,0.098062,,,
Jnk1,18624,18635,0.3,58.92638,0.5045339,0.796446,0.098062,,,
Jnk1,18624,18635,0.35,50.19769,0.5444734,0.796446,0.098062,,,
Jnk1,18624,18635,0.4,40.39915,0.5623661,0.796446,0.098062,,,
Jnk1,18624,18635,0.45,30.02036,0.573513,0.796446,0.098062,,,
Jnk1,18624,18635,0.5,19.2368,0.5831698,0.796446,0.098062,,,
Jnk1,18626,18625,0,0,0,0.8016,1.502534,,,
Jnk1,18626,18625,0.05,16.24779,0.2955689,0.8016,1.502534,,,
Jnk1,18626,18625,0.1,29.58027,0.3615308,0.8016,1.502534,,,
Jnk1,18626,18625,0.15,41.43859,0.4008922,0.8016,1.502534,,,
Jnk1,18626,18625,0.2,52.66323,0.4113629,0.8016,1.502534,,,
Jnk1,18626,18625,0.25,63.77593,0.4137808,0.8016,1.502534,,,
Jnk1,18626,18625,0.3,58.14406,0.4887734,0.8016,1.502534,,,
Jnk1,18626,18625,0.35,49.42707,0.5271036,0.8016,1.502534,,,
Jnk1,18626,18625,0.4,39.80441,0.540486,0.8016,1.502534,,,
Jnk1,18626,18625,0.45,29.61461,0.5523273,0.8016,1.502534,,,
Jnk1,18626,18625,0.5,18.96745,0.5640285,0.8016,1.502534,,,
Jnk1,18625,18626,0,0,0,0.8016,1.502534,,,
Jnk1,18625,18626,0.05,16.60542,0.3105833,0.8016,1.502534,,,
Jnk1,18625,18626,0.1,29.62738,0.3781884,0.8016,1.502534,,,
Jnk1,18625,18626,0.15,41.32159,0.4122985,0.8016,1.502534,,,
Jnk1,18625,18626,0.2,52.52516,0.4232316,0.8016,1.502534,,,
Jnk1,18625,18626,0.25,63.61864,0.426002,0.8016,1.502534,,,
Jnk1,18625,18626,0.3,57.79817,0.4849654,0.8016,1.502534,,,
Jnk1,18625,18626,0.35,49.24534,0.527314,0.8016,1.502534,,,
Jnk1,18625,18626,0.4,39.52164,0.547247,0.8016,1.502534,,,
Jnk1,18625,18626,0.45,29.12515,0.5590257,0.8016,1.502534,,,
Jnk1,18625,18626,0.5,18.23492,0.5695921,0.8016,1.502534,,,
Jnk1,18626,18627,0,0,0,0.782011,1.338072,,,
Jnk1,18626,18627,0.05,16.02387,0.2912368,0.782011,1.338072,,,
Jnk1,18626,18627,0.1,29.07422,0.3671589,0.782011,1.338072,,,
Jnk1,18626,18627,0.15,40.66616,0.403505,0.782011,1.338072,,,
Jnk1,18626,18627,0.2,51.85696,0.4102373,0.782011,1.338072,,,
Jnk1,18626,18627,0.25,62.96846,0.4122943,0.782011,1.338072,,,
Jnk1,18626,18627,0.3,57.80355,0.4740188,0.782011,1.338072,,,
Jnk1,18626,18627,0.35,49.34288,0.5158186,0.782011,1.338072,,,
Jnk1,18626,18627,0.4,39.74998,0.5357693,0.782011,1.338072,,,
Jnk1,18626,18627,0.45,29.44043,0.5499486,0.782011,1.338072,,,
Jnk1,18626,18627,0.5,18.67588,0.5595263,0.782011,1.338072,,,
Jnk1,18627,18626,0,0,0,0.782011,1.338072,,,
Jnk1,18627,18626,0.05,16.46737,0.2624492,0.782011,1.338072,,,
Jnk1,18627,18626,0.1,29.68364,0.3450738,0.782011,1.338072,,,
Jnk1,18627,18626,0.15,41.38879,0.3898117,0.782011,1.338072,,,
Jnk1,18627,18626,0.2,52.57188,0.4003567,0.782011,1.338072,,,
Jnk1,18627,18626,0.25,63.65919,0.4026504,0.782011,1.338072,,,
Jnk1,18627,18626,0.3,57.81768,0.4556421,0.782011,1.338072,,,
Jnk1,18627,18626,0.35,49.0873,0.5041404,0.782011,1.338072,,,
Jnk1,18627,18626,0.4,39.14809,0.5235913,0.782011,1.338072,,,
Jnk1,18627,18626,0.45,28.67456,0.5335795,0.782011,1.338072,,,
Jnk1,18627,18626,0.5,17.72781,0.5463249,0.782011,1.338072,,,
Jnk1,18638,18658,0,0,0,0.818545,0.843745,,,
Jnk1,18638,18658,0.05,17.74938,0.1696791,0.818545,0.843745,,,
Jnk1,18638,18658,0.1,32.57087,0.2963946,0.818545,0.843745,,,
Jnk1,18638,18658,0.15,45.90177,0.3361725,0.818545,0.843745,,,
Jnk1,18638,18658,0.2,57.94687,0.3826849,0.818545,0.843745,,,
Jnk1,18638,18658,0.25,69.2667,0.3990654,0.818545,0.843745,,,
Jnk1,18638,18658,0.3,65.74053,0.4481462,0.818545,0.843745,,,
Jnk1,18638,18658,0.35,59.34641,0.5001957,0.818545,0.843745,,,
Jnk1,18638,18658,0.4,51.25807,0.5342275,0.818545,0.843745,,,
Jnk1,18638,18658,0.45,41.90936,0.5584708,0.818545,0.843745,,,
Jnk1,18638,18658,0.5,31.54838,0.5841597,0.818545,0.843745,,,
Jnk1,18658,18638,0,0,0,0.818545,0.843745,,,
Jnk1,18658,18638,0.05,17.8552,0.1567379,0.818545,0.843745,,,
Jnk1,18658,18638,0.1,32.73564,0.2765616,0.818545,0.843745,,,
Jnk1,18658,18638,0.15,45.93793,0.3311127,0.818545,0.843745,,,
Jnk1,18658,18638,0.2,57.73082,0.3764709,0.818545,0.843745,,,
Jnk1,18658,18638,0.25,68.95466,0.3872346,0.818545,0.843745,,,
Jnk1,18658,18638,0.3,65.24869,0.4266351,0.818545,0.843745,,,
Jnk1,18658,18638,0.35,58.74616,0.4960016,0.818545,0.843745,,,
Jnk1,18658,18638,0.4,50.69616,0.5245253,0.818545,0.843745,,,
Jnk1,18658,18638,0.45,41.47708,0.5484625,0.818545,0.843745,,,
Jnk1,18658,18638,0.5,31.09464,0.5733872,0.818545,0.843745,,,
Jnk1,18639,18658,0,0,0,0.806326,0.529166,,,
Jnk1,18639,18658,0.05,16.73906,0.2884035,0.806326,0.529166,,,
Jnk1,18639,18658,0.1,30.36501,0.3645742,0.806326,0.529166,,,
Jnk1,18639,18658,0.15,42.24968,0.4064644,0.806326,0.529166,,,
Jnk1,18639,18658,0.2,53.49819,0.416448,0.806326,0.529166,,,
Jnk1,18639,18658,0.25,64.62834,0.4193164,0.806326,0.529166,,,
Jnk1,18639,18658,0.3,59.60276,0.4759608,0.806326,0.529166,,,
Jnk1,18639,18658,0.35,51.90097,0.520012,0.806326,0.529166,,,
Jnk1,18639,18658,0.4,42.82696,0.5443823,0.806326,0.529166,,,
Jnk1,18639,18658,0.45,32.98526,0.5607411,0.806326,0.529166,,,
Jnk1,18639,18658,0.5,22.40447,0.5777678,0.806326,0.529166,,,
Jnk1,18658,18639,0,0,0,0.806326,0.529166,,,
Jnk1,18658,18639,0.05,17.0286,0.234775,0.806326,0.529166,,,
Jnk1,18658,18639,0.1,30.68896,0.3504404,0.806326,0.529166,,,
Jnk1,18658,18639,0.15,42.52785,0.3951223,0.806326,0.529166,,,
Jnk1,18658,18639,0.2,53.75953,0.4079689,0.806326,0.529166,,,
Jnk1,18658,18639,0.25,64.87134,0.4107629,0.806326,0.529166,,,
Jnk1,18658,18639,0.3,59.49905,0.4641284,0.806326,0.529166,,,
Jnk1,18658,18639,0.35,51.68487,0.5018773,0.806326,0.529166,,,
Jnk1,18658,18639,0.4,42.66688,0.5261201,0.806326,0.529166,,,
Jnk1,18658,18639,0.45,32.66659,0.5466881,0.806326,0.529166,,,
Jnk1,18658,18639,0.5,21.9153,0.5624465,0.806326,0.529166,,,
Jnk1,18629,18627,0,0,0,0.811339,1.238457,,,
Jnk1,18629,18627,0.05,16.8881,0.3430232,0.811339,1.238457,,,
Jnk1,18629,18627,0.1,30.00331,0.4069458,0.811339,1.238457,,,
Jnk1,18629,18627,0.15,41.69662,0.4434624,0.811339,1.238457,,,
Jnk1,18629,18627,0.2,52.85346,0.4534027,0.811339,1.238457,,,
Jnk1,18629,18627,0.25,63.92133,0.4551207,0.811339,1.238457,,,
Jnk1,18629,18627,0.3,58.05136,0.511884,0.811339,1.238457,,,
Jnk1,18629,18627,0.35,49.15766,0.5464096,0.811339,1.238457,,,
Jnk1,18629,18627,0.4,39.41527,0.5598496,0.811339,1.238457,,,
Jnk1,18629,18627,0.45,29.08737,0.5713291,0.811339,1.238457,,,
Jnk1,18629,18627,0.5,18.30105,0.5819123,0.811339,1.238457,,,
Jnk1,18627,18629,0,0,0,0.811339,1.238457,,,
Jnk1,18627,18629,0.05,17.19536,0.2746668,0.811339,1.238457,,,
Jnk1,18627,18629,0.1,30.62759,0.3753656,0.811339,1.238457,,,
Jnk1,18627,18629,0.15,42.19519,0.4118352,0.811339,1.238457,,,
