protein,ligand1,ligand2,lambdai,Gi(kcal/mol),stddev(kcal/mol),stddev(kcal/mol),aue(kcal/mol),,,
BACE,13a,17i,0.45,31.26726,0.517333,0.755785,0.444203,,,
BACE,13a,17i,0.5,20.41321,0.5324909,0.755785,0.444203,,,
BACE,17i,13a,0,0,0,0.755785,0.444203,,,
BACE,17i,13a,0.05,17.1227,0.2454013,0.755785,0.444203,,,
BACE,17i,13a,0.1,29.91601,0.3399804,0.755785,0.444203,,,
BACE,17i,13a,0.15,41.35645,0.3701357,0.755785,0.444203,,,
BACE,17i,13a,0.2,52.50098,0.3761454,0.755785,0.444203,,,
BACE,17i,13a,0.25,63.58803,0.3778029,0.755785,0.444203,,,
BACE,17i,13a,0.3,58.24873,0.4279351,0.755785,0.444203,,,
BACE,17i,13a,0.35,50.24179,0.4816181,0.755785,0.444203,,,
BACE,17i,13a,0.4,40.98708,0.5059294,0.755785,0.444203,,,
BACE,17i,13a,0.45,30.91148,0.5229982,0.755785,0.444203,,,
BACE,17i,13a,0.5,20.22741,0.5363434,0.755785,0.444203,,,
BACE,17g,13i,0,0,0,0.796942,2.61331,,,
BACE,17g,13i,0.05,16.96719,0.2395294,0.796942,2.61331,,,
BACE,17g,13i,0.1,30.14305,0.3553742,0.796942,2.61331,,,
BACE,17g,13i,0.15,41.51039,0.3892231,0.796942,2.61331,,,
BACE,17g,13i,0.2,52.62649,0.3924655,0.796942,2.61331,,,
BACE,17g,13i,0.25,63.70583,0.3934492,0.796942,2.61331,,,
BACE,17g,13i,0.3,58.21634,0.4537766,0.796942,2.61331,,,
BACE,17g,13i,0.35,49.68842,0.5082396,0.796942,2.61331,,,
BACE,17g,13i,0.4,39.82655,0.5337019,0.796942,2.61331,,,
BACE,17g,13i,0.45,29.22478,0.5464733,0.796942,2.61331,,,
BACE,17g,13i,0.5,18.15957,0.5562251,0.796942,2.61331,,,
BACE,13i,17g,0,0,0,0.796942,2.61331,,,
BACE,13i,17g,0.05,16.74553,0.3196553,0.796942,2.61331,,,
BACE,13i,17g,0.1,29.78047,0.3912941,0.796942,2.61331,,,
BACE,13i,17g,0.15,41.462,0.4239907,0.796942,2.61331,,,
BACE,13i,17g,0.2,52.66759,0.4326281,0.796942,2.61331,,,
BACE,13i,17g,0.25,63.77148,0.4350842,0.796942,2.61331,,,
BACE,13i,17g,0.3,58.38315,0.4797532,0.796942,2.61331,,,
BACE,13i,17g,0.35,50.54785,0.5187028,0.796942,2.61331,,,
BACE,13i,17g,0.4,41.52136,0.5409493,0.796942,2.61331,,,
BACE,13i,17g,0.45,31.68867,0.5564528,0.796942,2.61331,,,
BACE,13i,17g,0.5,21.24288,0.5707284,0.796942,2.61331,,,
BACE,13o,17h,0,0,0,0.811441,3.153265,,,
BACE,13o,17h,0.05,15.71597,0.3377669,0.811441,3.153265,,,
BACE,13o,17h,0.1,28.6615,0.3939499,0.811441,3.153265,,,
BACE,13o,17h,0.15,40.39542,0.4235478,0.811441,3.153265,,,
BACE,13o,17h,0.2,51.66481,0.4324446,0.811441,3.153265,,,
BACE,13o,17h,0.25,62.8079,0.4356288,0.811441,3.153265,,,
BACE,13o,17h,0.3,58.17912,0.4753746,0.811441,3.153265,,,
BACE,13o,17h,0.35,50.97246,0.5244046,0.811441,3.153265,,,
BACE,13o,17h,0.4,42.03181,0.5557929,0.811441,3.153265,,,
BACE,13o,17h,0.45,32.11818,0.5721018,0.811441,3.153265,,,
BACE,13o,17h,0.5,21.57581,0.5853719,0.811441,3.153265,,,
BACE,17h,13o,0,0,0,0.811441,3.153265,,,
BACE,17h,13o,0.05,16.78829,0.2613724,0.811441,3.153265,,,
BACE,17h,13o,0.1,30.31052,0.3328087,0.811441,3.153265,,,
BACE,17h,13o,0.15,42.42613,0.3775878,0.811441,3.153265,,,
BACE,17h,13o,0.2,53.70516,0.3959467,0.811441,3.153265,,,
BACE,17h,13o,0.25,64.80944,0.3993289,0.811441,3.153265,,,
BACE,17h,13o,0.3,60.08387,0.4408712,0.811441,3.153265,,,
BACE,17h,13o,0.35,52.63179,0.4959453,0.811441,3.153265,,,
BACE,17h,13o,0.4,43.65023,0.527147,0.811441,3.153265,,,
BACE,17h,13o,0.45,33.65875,0.5456945,0.811441,3.153265,,,
BACE,17h,13o,0.5,22.93908,0.5619396,0.811441,3.153265,,,
BACE,13h,17i,0,0,0,0.796761,1.867817,,,
BACE,13h,17i,0.05,16.97949,0.278199,0.796761,1.867817,,,
BACE,13h,17i,0.1,29.60353,0.376808,0.796761,1.867817,,,
BACE,13h,17i,0.15,40.94869,0.4019909,0.796761,1.867817,,,
BACE,13h,17i,0.2,52.07261,0.4072328,0.796761,1.867817,,,
BACE,13h,17i,0.25,63.14876,0.4086964,0.796761,1.867817,,,
BACE,13h,17i,0.3,58.41542,0.4560892,0.796761,1.867817,,,
BACE,13h,17i,0.35,50.39407,0.5077548,0.796761,1.867817,,,
BACE,13h,17i,0.4,41.15199,0.5283891,0.796761,1.867817,,,
BACE,13h,17i,0.45,31.17746,0.5441826,0.796761,1.867817,,,
BACE,13h,17i,0.5,20.62861,0.5574122,0.796761,1.867817,,,
BACE,17i,13h,0,0,0,0.796761,1.867817,,,
BACE,17i,13h,0.05,17.10342,0.2930324,0.796761,1.867817,,,
BACE,17i,13h,0.1,29.96776,0.4000783,0.796761,1.867817,,,
BACE,17i,13h,0.15,41.34155,0.4266083,0.796761,1.867817,,,
BACE,17i,13h,0.2,52.465,0.4311993,0.796761,1.867817,,,
BACE,17i,13h,0.25,63.53703,0.4325289,0.796761,1.867817,,,
BACE,17i,13h,0.3,58.14576,0.4761721,0.796761,1.867817,,,
BACE,17i,13h,0.35,49.86919,0.5224345,0.796761,1.867817,,,
BACE,17i,13h,0.4,40.22523,0.5453238,0.796761,1.867817,,,
BACE,17i,13h,0.45,29.81381,0.5589055,0.796761,1.867817,,,
BACE,17i,13h,0.5,18.92079,0.5693155,0.796761,1.867817,,,
BACE,13d,13f,0,0,0,0.802256,1.365945,,,
BACE,13d,13f,0.05,17.33168,0.2268317,0.802256,1.365945,,,
BACE,13d,13f,0.1,30.54008,0.3514103,0.802256,1.365945,,,
BACE,13d,13f,0.15,42.14846,0.3860999,0.802256,1.365945,,,
BACE,13d,13f,0.2,53.3178,0.395259,0.802256,1.365945,,,
BACE,13d,13f,0.25,64.39968,0.3971682,0.802256,1.365945,,,
BACE,13d,13f,0.3,58.7221,0.442792,0.802256,1.365945,,,
BACE,13d,13f,0.35,50.05372,0.4954282,0.802256,1.365945,,,
BACE,13d,13f,0.4,40.08798,0.5147873,0.802256,1.365945,,,
BACE,13d,13f,0.45,29.54166,0.5260891,0.802256,1.365945,,,
BACE,13d,13f,0.5,18.49634,0.5385555,0.802256,1.365945,,,
BACE,13f,13d,0,0,0,0.802256,1.365945,,,
BACE,13f,13d,0.05,16.21159,0.3587382,0.802256,1.365945,,,
BACE,13f,13d,0.1,29.16542,0.4300252,0.802256,1.365945,,,
BACE,13f,13d,0.15,40.66012,0.4624589,0.802256,1.365945,,,
BACE,13f,13d,0.2,51.82187,0.4673726,0.802256,1.365945,,,
BACE,13f,13d,0.25,62.92251,0.4688906,0.802256,1.365945,,,
BACE,13f,13d,0.3,57.29637,0.5211755,0.802256,1.365945,,,
BACE,13f,13d,0.35,48.74837,0.5573973,0.802256,1.365945,,,
BACE,13f,13d,0.4,39.19491,0.5730287,0.802256,1.365945,,,
BACE,13f,13d,0.45,29.08191,0.5838238,0.802256,1.365945,,,
BACE,13f,13d,0.5,18.5104,0.5946194,0.802256,1.365945,,,
BACE,13n,4i,0,0,0,0.783287,0.618885,,,
BACE,13n,4i,0.05,16.70657,0.2793862,0.783287,0.618885,,,
BACE,13n,4i,0.1,29.89274,0.3682203,0.783287,0.618885,,,
BACE,13n,4i,0.15,41.6139,0.3997363,0.783287,0.618885,,,
BACE,13n,4i,0.2,52.86732,0.4099261,0.783287,0.618885,,,
BACE,13n,4i,0.25,63.99402,0.4132125,0.783287,0.618885,,,
BACE,13n,4i,0.3,59.2818,0.4621232,0.783287,0.618885,,,
BACE,13n,4i,0.35,51.48486,0.5175025,0.783287,0.618885,,,
BACE,13n,4i,0.4,42.28913,0.5432017,0.783287,0.618885,,,
BACE,13n,4i,0.45,32.09605,0.5616451,0.783287,0.618885,,,
BACE,13n,4i,0.5,21.18866,0.5759698,0.783287,0.618885,,,
BACE,4i,13n,0,0,0,0.783287,0.618885,,,
BACE,4i,13n,0.05,17.52404,0.2105277,0.783287,0.618885,,,
BACE,4i,13n,0.1,30.43259,0.3285466,0.783287,0.618885,,,
BACE,4i,13n,0.15,41.86255,0.3604293,0.783287,0.618885,,,
BACE,4i,13n,0.2,53.0027,0.3666014,0.783287,0.618885,,,
BACE,4i,13n,0.25,64.08555,0.3682043,0.783287,0.618885,,,
BACE,4i,13n,0.3,58.9158,0.4246844,0.783287,0.618885,,,
BACE,4i,13n,0.35,51.19894,0.4697684,0.783287,0.618885,,,
BACE,4i,13n,0.4,42.35633,0.493256,0.783287,0.618885,,,
BACE,4i,13n,0.45,32.61879,0.514196,0.783287,0.618885,,,
BACE,4i,13n,0.5,22.08755,0.5308458,0.783287,0.618885,,,
BACE,13n,13a,0,0,0,0.823747,0.624151,,,
BACE,13n,13a,0.05,16.67499,0.2937544,0.823747,0.624151,,,
BACE,13n,13a,0.1,30.14694,0.3703228,0.823747,0.624151,,,
BACE,13n,13a,0.15,42.091,0.4074972,0.823747,0.624151,,,
BACE,13n,13a,0.2,53.3782,0.4205231,0.823747,0.624151,,,
BACE,13n,13a,0.25,64.49994,0.4244749,0.823747,0.624151,,,
BACE,13n,13a,0.3,59.37547,0.4822677,0.823747,0.624151,,,
BACE,13n,13a,0.35,51.55081,0.5256271,0.823747,0.624151,,,
BACE,13n,13a,0.4,42.21514,0.5568864,0.823747,0.624151,,,
BACE,13n,13a,0.45,31.97331,0.5720812,0.823747,0.624151,,,
BACE,13n,13a,0.5,21.172,0.5838435,0.823747,0.624151,,,
BACE,13a,13n,0,0,0,0.823747,0.624151,,,
BACE,13a,13n,0.05,17.178,0.212328,0.823747,0.624151,,,
BACE,13a,13n,0.1,31.12742,0.3552517,0.823747,0.624151,,,
BACE,13a,13n,0.15,42.83671,0.4030773,0.823747,0.624151,,,
BACE,13a,13n,0.2,54.0137,0.4107481,0.823747,0.624151,,,
BACE,13a,13n,0.25,65.10433,0.4126063,0.823747,0.624151,,,
BACE,13a,13n,0.3,59.6395,0.4970565,0.823747,0.624151,,,
BACE,13a,13n,0.35,51.35144,0.5348247,0.823747,0.624151,,,
BACE,13a,13n,0.4,42.119,0.5525837,0.823747,0.624151,,,
BACE,13a,13n,0.45,32.13072,0.5668291,0.823747,0.624151,,,
BACE,13a,13n,0.5,21.49615,0.5811082,0.823747,0.624151,,,
BACE,4m,13m,0,0,0,0.830578,0.281661,,,
BACE,4m,13m,0.05,17.79577,0.1500824,0.830578,0.281661,,,
BACE,4m,13m,0.1,32.92274,0.3083082,0.830578,0.281661,,,
BACE,4m,13m,0.15,45.56287,0.3794499,0.830578,0.281661,,,
BACE,4m,13m,0.2,57.00627,0.4046944,0.830578,0.281661,,,
BACE,4m,13m,0.25,68.17179,0.4104355,0.830578,0.281661,,,
BACE,4m,13m,0.3,63.89066,0.4629124,0.830578,0.281661,,,
BACE,4m,13m,0.35,56.33324,0.5134773,0.830578,0.281661,,,
BACE,4m,13m,0.4,47.38938,0.5386128,0.830578,0.281661,,,
BACE,4m,13m,0.45,37.41309,0.5583738,0.830578,0.281661,,,
BACE,4m,13m,0.5,26.72618,0.5746224,0.830578,0.281661,,,
BACE,13m,4m,0,0,0,0.830578,0.281661,,,
BACE,13m,4m,0.05,18.1949,0.1169574,0.830578,0.281661,,,
BACE,13m,4m,0.1,33.50859,0.3547712,0.830578,0.281661,,,
BACE,13m,4m,0.15,45.99266,0.4269293,0.830578,0.281661,,,
BACE,13m,4m,0.2,57.31219,0.4478554,0.830578,0.281661,,,
BACE,13m,4m,0.25,68.43413,0.4513072,0.830578,0.281661,,,
BACE,13m,4m,0.3,63.95983,0.4939331,0.830578,0.281661,,,
BACE,13m,4m,0.35,56.36531,0.5459531,0.830578,0.281661,,,
BACE,13m,4m,0.4,47.28897,0.5715959,0.830578,0.281661,,,
BACE,13m,4m,0.45,37.38355,0.5861014,0.830578,0.281661,,,
BACE,13m,4m,0.5,26.83452,0.5997239,0.830578,0.281661,,,
BACE,4o,4b,0,0,0,0.768457,1.445507,,,
BACE,4o,4b,0.05,17.4255,0.2283184,0.768457,1.445507,,,
BACE,4o,4b,0.1,30.71269,0.3610719,0.768457,1.445507,,,
BACE,4o,4b,0.15,42.15371,0.3945649,0.768457,1.445507,,,
BACE,4o,4b,0.2,53.30311,0.3992707,0.768457,1.445507,,,
BACE,4o,4b,0.25,64.39601,0.4007659,0.768457,1.445507,,,
BACE,4o,4b,0.3,59.1219,0.4556326,0.768457,1.445507,,,
BACE,4o,4b,0.35,50.62295,0.5083955,0.768457,1.445507,,,
BACE,4o,4b,0.4,40.99679,0.5262718,0.768457,1.445507,,,
BACE,4o,4b,0.45,30.69174,0.5397346,0.768457,1.445507,,,
BACE,4o,4b,0.5,19.81968,0.5524369,0.768457,1.445507,,,
BACE,4b,4o,0,0,0,0.768457,1.445507,,,
BACE,4b,4o,0.05,16.78583,0.1941429,0.768457,1.445507,,,
BACE,4b,4o,0.1,30.05347,0.3205645,0.768457,1.445507,,,
BACE,4b,4o,0.15,41.62158,0.357676,0.768457,1.445507,,,
BACE,4b,4o,0.2,52.79753,0.3650378,0.768457,1.445507,,,
BACE,4b,4o,0.25,63.8954,0.3671862,0.768457,1.445507,,,
BACE,4b,4o,0.3,58.81782,0.4191951,0.768457,1.445507,,,
BACE,4b,4o,0.35,50.9901,0.4758356,0.768457,1.445507,,,
BACE,4b,4o,0.4,41.76523,0.5031171,0.768457,1.445507,,,
BACE,4b,4o,0.45,31.69352,0.5190962,0.768457,1.445507,,,
BACE,4b,4o,0.5,21.01519,0.5341725,0.768457,1.445507,,,
BACE,17b,17e,0,0,0,0.764179,1.40402,,,
BACE,17b,17e,0.05,17.76824,0.1757522,0.764179,1.40402,,,
BACE,17b,17e,0.1,30.88059,0.3351776,0.764179,1.40402,,,
BACE,17b,17e,0.15,42.24364,0.3679741,0.764179,1.40402,,,
BACE,17b,17e,0.2,53.36079,0.3721448,0.764179,1.40402,,,
BACE,17b,17e,0.25,64.43251,0.3734525,0.764179,1.40402,,,
BACE,17b,17e,0.3,58.83585,0.4078469,0.764179,1.40402,,,
BACE,17b,17e,0.35,50.75532,0.4642148,0.764179,1.40402,,,
BACE,17b,17e,0.4,41.22819,0.4909664,0.764179,1.40402,,,
BACE,17b,17e,0.45,31.06027,0.5041208,0.764179,1.40402,,,
BACE,17b,17e,0.5,20.36543,0.5177204,0.764179,1.40402,,,
BACE,17e,17b,0,0,0,0.764179,1.40402,,,
BACE,17e,17b,0.05,17.23846,0.2717298,0.764179,1.40402,,,
BACE,17e,17b,0.1,30.39674,0.3886991,0.764179,1.40402,,,
BACE,17e,17b,0.15,41.7533,0.4225099,0.764179,1.40402,,,
BACE,17e,17b,0.2,52.85761,0.4256767,0.764179,1.40402,,,
BACE,17e,17b,0.25,63.92598,0.426601,0.764179,1.40402,,,
BACE,17e,17b,0.3,58.1913,0.4721703,0.764179,1.40402,,,
BACE,17e,17b,0.35,49.78217,0.5138567,0.764179,1.40402,,,
BACE,17e,17b,0.4,40.17667,0.5352677,0.764179,1.40402,,,
BACE,17e,17b,0.45,29.82792,0.55027,0.764179,1.40402,,,
BACE,17e,17b,0.5,18.96141,0.5620817,0.764179,1.40402,,,
BACE,17g,13c,0,0,0,0.777357,0.343722,,,
BACE,17g,13c,0.05,16.5433,0.2508387,0.777357,0.343722,,,
BACE,17g,13c,0.1,29.60907,0.3511244,0.777357,0.343722,,,
BACE,17g,13c,0.15,41.09429,0.3843911,0.777357,0.343722,,,
BACE,17g,13c,0.2,52.24335,0.3907593,0.777357,0.343722,,,
BACE,17g,13c,0.25,63.32436,0.3926906,0.777357,0.343722,,,
BACE,17g,13c,0.3,57.68089,0.4436734,0.777357,0.343722,,,
BACE,17g,13c,0.35,49.07433,0.4923929,0.777357,0.343722,,,
BACE,17g,13c,0.4,39.20262,0.5158136,0.777357,0.343722,,,
BACE,17g,13c,0.45,28.6974,0.5281337,0.777357,0.343722,,,
BACE,17g,13c,0.5,17.75031,0.5384059,0.777357,0.343722,,,
BACE,13c,17g,0,0,0,0.777357,0.343722,,,
BACE,13c,17g,0.05,15.50048,0.3385712,0.777357,0.343722,,,
BACE,13c,17g,0.1,28.12713,0.3974675,0.777357,0.343722,,,
BACE,13c,17g,0.15,39.64482,0.4236189,0.777357,0.343722,,,
BACE,13c,17g,0.2,50.79737,0.4308141,0.777357,0.343722,,,
BACE,13c,17g,0.25,61.8686,0.4327353,0.777357,0.343722,,,
BACE,13c,17g,0.3,56.1019,0.4680152,0.777357,0.343722,,,
BACE,13c,17g,0.35,47.94157,0.5102885,0.777357,0.343722,,,
BACE,13c,17g,0.4,38.55162,0.5344589,0.777357,0.343722,,,
BACE,13c,17g,0.45,28.43478,0.5494535,0.777357,0.343722,,,
BACE,13c,17g,0.5,17.82659,0.5607162,0.777357,0.343722,,,
BACE,13d,13i,0,0,0,0.731886,1.635865,,,
BACE,13d,13i,0.05,17.84424,0.1666446,0.731886,1.635865,,,
BACE,13d,13i,0.1,30.87295,0.3315678,0.731886,1.635865,,,
BACE,13d,13i,0.15,42.25194,0.363021,0.731886,1.635865,,,
BACE,13d,13i,0.2,53.38166,0.3691101,0.731886,1.635865,,,
BACE,13d,13i,0.25,64.45103,0.3711199,0.731886,1.635865,,,
BACE,13d,13i,0.3,58.11379,0.436332,0.731886,1.635865,,,
BACE,13d,13i,0.35,49.08393,0.4809875,0.731886,1.635865,,,
BACE,13d,13i,0.4,39.22297,0.4962682,0.731886,1.635865,,,
BACE,13d,13i,0.45,28.90161,0.5066018,0.731886,1.635865,,,
BACE,13d,13i,0.5,18.21185,0.5161512,0.731886,1.635865,,,
BACE,13i,13d,0,0,0,0.731886,1.635865,,,
BACE,13i,13d,0.05,17.62667,0.2032406,0.731886,1.635865,,,
BACE,13i,13d,0.1,30.16558,0.3414426,0.731886,1.635865,,,
BACE,13i,13d,0.15,41.47505,0.3629111,0.731886,1.635865,,,
BACE,13i,13d,0.2,52.60684,0.3675193,0.731886,1.635865,,,
BACE,13i,13d,0.25,63.68763,0.3693599,0.731886,1.635865,,,
BACE,13i,13d,0.3,57.38515,0.4450081,0.731886,1.635865,,,
BACE,13i,13d,0.35,48.49909,0.4789144,0.731886,1.635865,,,
BACE,13i,13d,0.4,38.77072,0.497354,0.731886,1.635865,,,
BACE,13i,13d,0.45,28.48327,0.5087704,0.731886,1.635865,,,
BACE,13i,13d,0.5,17.77599,0.5188887,0.731886,1.635865,,,
BACE,13o,17i,0,0,0,0.781722,0.683336,,,
BACE,13o,17i,0.05,16.40708,0.2750956,0.781722,0.683336,,,
BACE,13o,17i,0.1,29.90344,0.3428825,0.781722,0.683336,,,
BACE,13o,17i,0.15,41.91625,0.3874426,0.781722,0.683336,,,
BACE,13o,17i,0.2,53.19479,0.400508,0.781722,0.683336,,,
BACE,13o,17i,0.25,64.32784,0.4038686,0.781722,0.683336,,,
BACE,13o,17i,0.3,59.68145,0.4509866,0.781722,0.683336,,,
BACE,13o,17i,0.35,52.0231,0.5010121,0.781722,0.683336,,,
BACE,13o,17i,0.4,43.08699,0.5230397,0.781722,0.683336,,,
BACE,13o,17i,0.45,33.31642,0.5403462,0.781722,0.683336,,,
BACE,13o,17i,0.5,22.77377,0.5580021,0.781722,0.683336,,,
BACE,17i,13o,0,0,0,0.781722,0.683336,,,
BACE,17i,13o,0.05,16.92729,0.2339796,0.781722,0.683336,,,
BACE,17i,13o,0.1,30.17437,0.3439486,0.781722,0.683336,,,
BACE,17i,13o,0.15,41.71804,0.385953,0.781722,0.683336,,,
BACE,17i,13o,0.2,52.88179,0.3923649,0.781722,0.683336,,,
BACE,17i,13o,0.25,63.98051,0.3939809,0.781722,0.683336,,,
BACE,17i,13o,0.3,59.07687,0.4328982,0.781722,0.683336,,,
BACE,17i,13o,0.35,51.684,0.4801343,0.781722,0.683336,,,
BACE,17i,13o,0.4,42.801,0.5120896,0.781722,0.683336,,,
BACE,17i,13o,0.45,33.02548,0.5289986,0.781722,0.683336,,,
BACE,17i,13o,0.5,22.52711,0.54747,0.781722,0.683336,,,
BACE,13d,13h,0,0,0,0.775253,0.418532,,,
BACE,13d,13h,0.05,17.41568,0.2474285,0.775253,0.418532,,,
BACE,13d,13h,0.1,30.11567,0.4023778,0.775253,0.418532,,,
BACE,13d,13h,0.15,41.32938,0.4230201,0.775253,0.418532,,,
BACE,13d,13h,0.2,52.4109,0.4254731,0.775253,0.418532,,,
BACE,13d,13h,0.25,63.46654,0.4262309,0.775253,0.418532,,,
BACE,13d,13h,0.3,57.33148,0.4725185,0.775253,0.418532,,,
BACE,13d,13h,0.35,48.43322,0.5169558,0.775253,0.418532,,,
BACE,13d,13h,0.4,38.51576,0.5325431,0.775253,0.418532,,,
BACE,13d,13h,0.45,28.03198,0.5435799,0.775253,0.418532,,,
BACE,13d,13h,0.5,17.10151,0.5542533,0.775253,0.418532,,,
BACE,13h,13d,0,0,0,0.775253,0.418532,,,
BACE,13h,13d,0.05,16.80945,0.2781896,0.775253,0.418532,,,
BACE,13h,13d,0.1,29.51919,0.3810364,0.775253,0.418532,,,
BACE,13h,13d,0.15,40.79996,0.4060163,0.775253,0.418532,,,
BACE,13h,13d,0.2,51.88879,0.409229,0.775253,0.418532,,,
BACE,13h,13d,0.25,62.94594,0.4100988,0.775253,0.418532,,,
BACE,13h,13d,0.3,56.97857,0.4607148,0.775253,0.418532,,,
BACE,13h,13d,0.35,48.25166,0.5005764,0.775253,0.418532,,,
BACE,13h,13d,0.4,38.56265,0.5180275,0.775253,0.418532,,,
BACE,13h,13d,0.45,28.27296,0.5310438,0.775253,0.418532,,,
BACE,13h,13d,0.5,17.52298,0.5420521,0.775253,0.418532,,,
BACE,13g,17i,0,0,0,0.803351,0.859492,,,
BACE,13g,17i,0.05,17.24639,0.2302787,0.803351,0.859492,,,
BACE,13g,17i,0.1,30.84957,0.3117417,0.803351,0.859492,,,
BACE,13g,17i,0.15,42.87925,0.3664404,0.803351,0.859492,,,
BACE,13g,17i,0.2,54.15518,0.3826319,0.803351,0.859492,,,
BACE,13g,17i,0.25,65.2847,0.3861311,0.803351,0.859492,,,
BACE,13g,17i,0.3,60.64121,0.4427903,0.803351,0.859492,,,
BACE,13g,17i,0.35,53.38348,0.4897556,0.803351,0.859492,,,
BACE,13g,17i,0.4,44.63119,0.5236048,0.803351,0.859492,,,
BACE,13g,17i,0.45,34.8554,0.5436343,0.803351,0.859492,,,
BACE,13g,17i,0.5,24.37358,0.5597284,0.803351,0.859492,,,
BACE,17i,13g,0,0,0,0.803351,0.859492,,,
BACE,17i,13g,0.05,17.65464,0.1748235,0.803351,0.859492,,,
BACE,17i,13g,0.1,31.75985,0.3085401,0.803351,0.859492,,,
BACE,17i,13g,0.15,44.01477,0.3660242,0.803351,0.859492,,,
BACE,17i,13g,0.2,55.34573,0.3867476,0.803351,0.859492,,,
BACE,17i,13g,0.25,66.47957,0.3906283,0.803351,0.859492,,,
BACE,17i,13g,0.3,61.84365,0.4647507,0.803351,0.859492,,,
BACE,17i,13g,0.35,53.83488,0.519311,0.803351,0.859492,,,
BACE,17i,13g,0.4,44.41511,0.5451301,0.803351,0.859492,,,
BACE,17i,13g,0.45,34.13089,0.5611813,0.803351,0.859492,,,
BACE,17i,13g,0.5,23.13409,0.5762609,0.803351,0.859492,,,
