protein,ligand1,ligand2,lambdai,Gi(kcal/mol),stddev(kcal/mol),stddev(kcal/mol),aue(kcal/mol),,,
p38,2e,3fln,0.35,45.51008,0.4579183,0.706514,1.226067,,,
p38,2e,3fln,0.4,35.43001,0.4745717,0.706514,1.226067,,,
p38,2e,3fln,0.45,24.84217,0.4860325,0.706514,1.226067,,,
p38,2e,3fln,0.5,13.85473,0.496854,0.706514,1.226067,,,
p38,3fly,3fmh,0,0,0,0.776527,0.940855,,,
p38,3fly,3fmh,0.05,16.79078,0.2601098,0.776527,0.940855,,,
p38,3fly,3fmh,0.1,30.02067,0.3439841,0.776527,0.940855,,,
p38,3fly,3fmh,0.15,41.66925,0.382678,0.776527,0.940855,,,
p38,3fly,3fmh,0.2,52.84177,0.3904917,0.776527,0.940855,,,
p38,3fly,3fmh,0.25,63.93591,0.3923037,0.776527,0.940855,,,
p38,3fly,3fmh,0.3,58.42989,0.4370966,0.776527,0.940855,,,
p38,3fly,3fmh,0.35,50.28659,0.4856418,0.776527,0.940855,,,
p38,3fly,3fmh,0.4,40.87809,0.5069133,0.776527,0.940855,,,
p38,3fly,3fmh,0.45,30.77922,0.5216595,0.776527,0.940855,,,
p38,3fly,3fmh,0.5,20.08824,0.5348105,0.776527,0.940855,,,
p38,3fmh,3fly,0,0,0,0.776527,0.940855,,,
p38,3fmh,3fly,0.05,16.68123,0.2555857,0.776527,0.940855,,,
p38,3fmh,3fly,0.1,30.17676,0.3464417,0.776527,0.940855,,,
p38,3fmh,3fly,0.15,41.85046,0.3955794,0.776527,0.940855,,,
p38,3fmh,3fly,0.2,53.00442,0.4028845,0.776527,0.940855,,,
p38,3fmh,3fly,0.25,64.08793,0.404507,0.776527,0.940855,,,
p38,3fmh,3fly,0.3,58.62249,0.4733266,0.776527,0.940855,,,
p38,3fmh,3fly,0.35,50.28985,0.511133,0.776527,0.940855,,,
p38,3fmh,3fly,0.4,40.8628,0.5338346,0.776527,0.940855,,,
p38,3fmh,3fly,0.45,30.58663,0.5500012,0.776527,0.940855,,,
p38,3fmh,3fly,0.5,19.74738,0.5630027,0.776527,0.940855,,,
p38,2aa,2bb,0,0,0,0.814767,1.667662,,,
p38,2aa,2bb,0.05,17.17903,0.197283,0.814767,1.667662,,,
p38,2aa,2bb,0.1,31.4405,0.3105261,0.814767,1.667662,,,
p38,2aa,2bb,0.15,44.00248,0.3589603,0.814767,1.667662,,,
p38,2aa,2bb,0.2,55.57017,0.3861817,0.814767,1.667662,,,
p38,2aa,2bb,0.25,66.77751,0.3950873,0.814767,1.667662,,,
p38,2aa,2bb,0.3,62.93022,0.4361156,0.814767,1.667662,,,
p38,2aa,2bb,0.35,56.34933,0.4903342,0.814767,1.667662,,,
p38,2aa,2bb,0.4,48.01265,0.5241823,0.814767,1.667662,,,
p38,2aa,2bb,0.45,38.39885,0.5504802,0.814767,1.667662,,,
p38,2aa,2bb,0.5,27.63755,0.5763657,0.814767,1.667662,,,
p38,2bb,2aa,0,0,0,0.814767,1.667662,,,
p38,2bb,2aa,0.05,16.12723,0.2563161,0.814767,1.667662,,,
p38,2bb,2aa,0.1,29.77336,0.3199936,0.814767,1.667662,,,
p38,2bb,2aa,0.15,42.3592,0.3518569,0.814767,1.667662,,,
p38,2bb,2aa,0.2,53.99478,0.3819119,0.814767,1.667662,,,
p38,2bb,2aa,0.25,65.22062,0.3911112,0.814767,1.667662,,,
p38,2bb,2aa,0.3,61.34678,0.4452232,0.814767,1.667662,,,
p38,2bb,2aa,0.35,54.48372,0.5047155,0.814767,1.667662,,,
p38,2bb,2aa,0.4,46.19417,0.5302883,0.814767,1.667662,,,
p38,2bb,2aa,0.45,36.71511,0.5546127,0.814767,1.667662,,,
p38,2bb,2aa,0.5,26.16989,0.5758883,0.814767,1.667662,,,
