protein,ligand1,ligand2,lambdai,Gi(kcal/mol),stddev(kcal/mol),stddev(kcal/mol),aue(kcal/mol),,,
Jnk1,18627,18630,0.1,28.91636,0.3720064,0.769617,1.424304,,,
Jnk1,18627,18630,0.15,40.37767,0.4027384,0.769617,1.424304,,,
Jnk1,18627,18630,0.2,51.50091,0.4079685,0.769617,1.424304,,,
Jnk1,18627,18630,0.25,62.56805,0.4093455,0.769617,1.424304,,,
Jnk1,18627,18630,0.3,56.41931,0.4634072,0.769617,1.424304,,,
Jnk1,18627,18630,0.35,47.57437,0.5022965,0.769617,1.424304,,,
Jnk1,18627,18630,0.4,37.78443,0.5211748,0.769617,1.424304,,,
Jnk1,18627,18630,0.45,27.44325,0.5333731,0.769617,1.424304,,,
Jnk1,18627,18630,0.5,16.70175,0.542935,0.769617,1.424304,,,
Jnk1,18630,18627,0,0,0,0.769617,1.424304,,,
Jnk1,18630,18627,0.05,17.24233,0.2755965,0.769617,1.424304,,,
Jnk1,18630,18627,0.1,30.20878,0.3782283,0.769617,1.424304,,,
Jnk1,18630,18627,0.15,41.57966,0.4060691,0.769617,1.424304,,,
Jnk1,18630,18627,0.2,52.68839,0.4095881,0.769617,1.424304,,,
Jnk1,18630,18627,0.25,63.75757,0.4105533,0.769617,1.424304,,,
Jnk1,18630,18627,0.3,57.80031,0.4697836,0.769617,1.424304,,,
Jnk1,18630,18627,0.35,48.74474,0.5130234,0.769617,1.424304,,,
Jnk1,18630,18627,0.4,38.78153,0.5262581,0.769617,1.424304,,,
Jnk1,18630,18627,0.45,28.32047,0.5365215,0.769617,1.424304,,,
Jnk1,18630,18627,0.5,17.46605,0.5454646,0.769617,1.424304,,,
Jnk1,18635,18625,0,0,0,0.779616,1.254333,,,
Jnk1,18635,18625,0.05,16.03426,0.2416671,0.779616,1.254333,,,
Jnk1,18635,18625,0.1,29.26309,0.3348812,0.779616,1.254333,,,
Jnk1,18635,18625,0.15,40.93432,0.3700643,0.779616,1.254333,,,
Jnk1,18635,18625,0.2,52.15219,0.3791793,0.779616,1.254333,,,
Jnk1,18635,18625,0.25,63.26254,0.3823403,0.779616,1.254333,,,
Jnk1,18635,18625,0.3,57.92052,0.4502138,0.779616,1.254333,,,
Jnk1,18635,18625,0.35,49.45681,0.4975733,0.779616,1.254333,,,
Jnk1,18635,18625,0.4,39.87679,0.515969,0.779616,1.254333,,,
Jnk1,18635,18625,0.45,29.71836,0.5280197,0.779616,1.254333,,,
Jnk1,18635,18625,0.5,19.09313,0.5389653,0.779616,1.254333,,,
Jnk1,18625,18635,0,0,0,0.779616,1.254333,,,
Jnk1,18625,18635,0.05,17.44048,0.2215235,0.779616,1.254333,,,
Jnk1,18625,18635,0.1,30.82512,0.3447925,0.779616,1.254333,,,
Jnk1,18625,18635,0.15,42.48839,0.3822738,0.779616,1.254333,,,
Jnk1,18625,18635,0.2,53.68194,0.3912248,0.779616,1.254333,,,
Jnk1,18625,18635,0.25,64.77894,0.3935396,0.779616,1.254333,,,
Jnk1,18625,18635,0.3,59.27358,0.4643734,0.779616,1.254333,,,
Jnk1,18625,18635,0.35,50.63783,0.5178273,0.779616,1.254333,,,
Jnk1,18625,18635,0.4,40.87093,0.5396085,0.779616,1.254333,,,
Jnk1,18625,18635,0.45,30.44738,0.5520824,0.779616,1.254333,,,
Jnk1,18625,18635,0.5,19.52746,0.5633101,0.779616,1.254333,,,
Jnk1,18633,18624,0,0,0,0.777389,0.065344,,,
Jnk1,18633,18624,0.05,16.29321,0.3106039,0.777389,0.065344,,,
Jnk1,18633,18624,0.1,29.28518,0.3844295,0.777389,0.065344,,,
Jnk1,18633,18624,0.15,40.92058,0.4132155,0.777389,0.065344,,,
Jnk1,18633,18624,0.2,52.09729,0.4212178,0.777389,0.065344,,,
Jnk1,18633,18624,0.25,63.18645,0.4229927,0.777389,0.065344,,,
Jnk1,18633,18624,0.3,57.63765,0.4877832,0.777389,0.065344,,,
Jnk1,18633,18624,0.35,49.03573,0.5280183,0.777389,0.065344,,,
Jnk1,18633,18624,0.4,39.49768,0.5435412,0.777389,0.065344,,,
Jnk1,18633,18624,0.45,29.33033,0.5563605,0.777389,0.065344,,,
Jnk1,18633,18624,0.5,18.64822,0.5680436,0.777389,0.065344,,,
Jnk1,18624,18633,0,0,0,0.777389,0.065344,,,
Jnk1,18624,18633,0.05,17.7038,0.1788952,0.777389,0.065344,,,
Jnk1,18624,18633,0.1,31.44232,0.3236087,0.777389,0.065344,,,
Jnk1,18624,18633,0.15,42.96308,0.3722932,0.777389,0.065344,,,
Jnk1,18624,18633,0.2,54.09129,0.3767135,0.777389,0.065344,,,
Jnk1,18624,18633,0.25,65.17206,0.3779709,0.777389,0.065344,,,
Jnk1,18624,18633,0.3,58.94357,0.4542074,0.777389,0.065344,,,
Jnk1,18624,18633,0.35,50.23598,0.484312,0.777389,0.065344,,,
Jnk1,18624,18633,0.4,40.52218,0.5073242,0.777389,0.065344,,,
Jnk1,18624,18633,0.45,30.15951,0.5210519,0.777389,0.065344,,,
Jnk1,18624,18633,0.5,19.39356,0.530717,0.777389,0.065344,,,
