protein,ligand1,ligand2,lambdai,Gi(kcal/mol),stddev(kcal/mol),stddev(kcal/mol),aue(kcal/mol),,,
BACE,4o,4b,0.4,40.99679,0.5262718,0.768457,1.445507,,,
BACE,4o,4b,0.45,30.69174,0.5397346,0.768457,1.445507,,,
BACE,4o,4b,0.5,19.81968,0.5524369,0.768457,1.445507,,,
BACE,4b,4o,0,0,0,0.768457,1.445507,,,
BACE,4b,4o,0.05,16.78583,0.1941429,0.768457,1.445507,,,
BACE,4b,4o,0.1,30.05347,0.3205645,0.768457,1.445507,,,
BACE,4b,4o,0.15,41.62158,0.357676,0.768457,1.445507,,,
BACE,4b,4o,0.2,52.79753,0.3650378,0.768457,1.445507,,,
BACE,4b,4o,0.25,63.8954,0.3671862,0.768457,1.445507,,,
BACE,4b,4o,0.3,58.81782,0.4191951,0.768457,1.445507,,,
BACE,4b,4o,0.35,50.9901,0.4758356,0.768457,1.445507,,,
BACE,4b,4o,0.4,41.76523,0.5031171,0.768457,1.445507,,,
BACE,4b,4o,0.45,31.69352,0.5190962,0.768457,1.445507,,,
BACE,4b,4o,0.5,21.01519,0.5341725,0.768457,1.445507,,,
BACE,17b,17e,0,0,0,0.764179,1.40402,,,
BACE,17b,17e,0.05,17.76824,0.1757522,0.764179,1.40402,,,
BACE,17b,17e,0.1,30.88059,0.3351776,0.764179,1.40402,,,
BACE,17b,17e,0.15,42.24364,0.3679741,0.764179,1.40402,,,
BACE,17b,17e,0.2,53.36079,0.3721448,0.764179,1.40402,,,
BACE,17b,17e,0.25,64.43251,0.3734525,0.764179,1.40402,,,
BACE,17b,17e,0.3,58.83585,0.4078469,0.764179,1.40402,,,
BACE,17b,17e,0.35,50.75532,0.4642148,0.764179,1.40402,,,
BACE,17b,17e,0.4,41.22819,0.4909664,0.764179,1.40402,,,
BACE,17b,17e,0.45,31.06027,0.5041208,0.764179,1.40402,,,
BACE,17b,17e,0.5,20.36543,0.5177204,0.764179,1.40402,,,
BACE,17e,17b,0,0,0,0.764179,1.40402,,,
BACE,17e,17b,0.05,17.23846,0.2717298,0.764179,1.40402,,,
BACE,17e,17b,0.1,30.39674,0.3886991,0.764179,1.40402,,,
BACE,17e,17b,0.15,41.7533,0.4225099,0.764179,1.40402,,,
BACE,17e,17b,0.2,52.85761,0.4256767,0.764179,1.40402,,,
BACE,17e,17b,0.25,63.92598,0.426601,0.764179,1.40402,,,
BACE,17e,17b,0.3,58.1913,0.4721703,0.764179,1.40402,,,
BACE,17e,17b,0.35,49.78217,0.5138567,0.764179,1.40402,,,
BACE,17e,17b,0.4,40.17667,0.5352677,0.764179,1.40402,,,
BACE,17e,17b,0.45,29.82792,0.55027,0.764179,1.40402,,,
BACE,17e,17b,0.5,18.96141,0.5620817,0.764179,1.40402,,,
BACE,17g,13c,0,0,0,0.777357,0.343722,,,
BACE,17g,13c,0.05,16.5433,0.2508387,0.777357,0.343722,,,
BACE,17g,13c,0.1,29.60907,0.3511244,0.777357,0.343722,,,
BACE,17g,13c,0.15,41.09429,0.3843911,0.777357,0.343722,,,
BACE,17g,13c,0.2,52.24335,0.3907593,0.777357,0.343722,,,
BACE,17g,13c,0.25,63.32436,0.3926906,0.777357,0.343722,,,
BACE,17g,13c,0.3,57.68089,0.4436734,0.777357,0.343722,,,
BACE,17g,13c,0.35,49.07433,0.4923929,0.777357,0.343722,,,
BACE,17g,13c,0.4,39.20262,0.5158136,0.777357,0.343722,,,
BACE,17g,13c,0.45,28.6974,0.5281337,0.777357,0.343722,,,
BACE,17g,13c,0.5,17.75031,0.5384059,0.777357,0.343722,,,
BACE,13c,17g,0,0,0,0.777357,0.343722,,,
BACE,13c,17g,0.05,15.50048,0.3385712,0.777357,0.343722,,,
BACE,13c,17g,0.1,28.12713,0.3974675,0.777357,0.343722,,,
BACE,13c,17g,0.15,39.64482,0.4236189,0.777357,0.343722,,,
BACE,13c,17g,0.2,50.79737,0.4308141,0.777357,0.343722,,,
BACE,13c,17g,0.25,61.8686,0.4327353,0.777357,0.343722,,,
BACE,13c,17g,0.3,56.1019,0.4680152,0.777357,0.343722,,,
BACE,13c,17g,0.35,47.94157,0.5102885,0.777357,0.343722,,,
BACE,13c,17g,0.4,38.55162,0.5344589,0.777357,0.343722,,,
BACE,13c,17g,0.45,28.43478,0.5494535,0.777357,0.343722,,,
BACE,13c,17g,0.5,17.82659,0.5607162,0.777357,0.343722,,,
BACE,13d,13i,0,0,0,0.731886,1.635865,,,
BACE,13d,13i,0.05,17.84424,0.1666446,0.731886,1.635865,,,
BACE,13d,13i,0.1,30.87295,0.3315678,0.731886,1.635865,,,
BACE,13d,13i,0.15,42.25194,0.363021,0.731886,1.635865,,,
BACE,13d,13i,0.2,53.38166,0.3691101,0.731886,1.635865,,,
BACE,13d,13i,0.25,64.45103,0.3711199,0.731886,1.635865,,,
BACE,13d,13i,0.3,58.11379,0.436332,0.731886,1.635865,,,
BACE,13d,13i,0.35,49.08393,0.4809875,0.731886,1.635865,,,
BACE,13d,13i,0.4,39.22297,0.4962682,0.731886,1.635865,,,
BACE,13d,13i,0.45,28.90161,0.5066018,0.731886,1.635865,,,
BACE,13d,13i,0.5,18.21185,0.5161512,0.731886,1.635865,,,
BACE,13i,13d,0,0,0,0.731886,1.635865,,,
BACE,13i,13d,0.05,17.62667,0.2032406,0.731886,1.635865,,,
BACE,13i,13d,0.1,30.16558,0.3414426,0.731886,1.635865,,,
BACE,13i,13d,0.15,41.47505,0.3629111,0.731886,1.635865,,,
BACE,13i,13d,0.2,52.60684,0.3675193,0.731886,1.635865,,,
BACE,13i,13d,0.25,63.68763,0.3693599,0.731886,1.635865,,,
BACE,13i,13d,0.3,57.38515,0.4450081,0.731886,1.635865,,,
BACE,13i,13d,0.35,48.49909,0.4789144,0.731886,1.635865,,,
BACE,13i,13d,0.4,38.77072,0.497354,0.731886,1.635865,,,
BACE,13i,13d,0.45,28.48327,0.5087704,0.731886,1.635865,,,
BACE,13i,13d,0.5,17.77599,0.5188887,0.731886,1.635865,,,
BACE,13o,17i,0,0,0,0.781722,0.683336,,,
BACE,13o,17i,0.05,16.40708,0.2750956,0.781722,0.683336,,,
BACE,13o,17i,0.1,29.90344,0.3428825,0.781722,0.683336,,,
BACE,13o,17i,0.15,41.91625,0.3874426,0.781722,0.683336,,,
BACE,13o,17i,0.2,53.19479,0.400508,0.781722,0.683336,,,
BACE,13o,17i,0.25,64.32784,0.4038686,0.781722,0.683336,,,
BACE,13o,17i,0.3,59.68145,0.4509866,0.781722,0.683336,,,
BACE,13o,17i,0.35,52.0231,0.5010121,0.781722,0.683336,,,
BACE,13o,17i,0.4,43.08699,0.5230397,0.781722,0.683336,,,
BACE,13o,17i,0.45,33.31642,0.5403462,0.781722,0.683336,,,
BACE,13o,17i,0.5,22.77377,0.5580021,0.781722,0.683336,,,
BACE,17i,13o,0,0,0,0.781722,0.683336,,,
BACE,17i,13o,0.05,16.92729,0.2339796,0.781722,0.683336,,,
BACE,17i,13o,0.1,30.17437,0.3439486,0.781722,0.683336,,,
BACE,17i,13o,0.15,41.71804,0.385953,0.781722,0.683336,,,
BACE,17i,13o,0.2,52.88179,0.3923649,0.781722,0.683336,,,
BACE,17i,13o,0.25,63.98051,0.3939809,0.781722,0.683336,,,
BACE,17i,13o,0.3,59.07687,0.4328982,0.781722,0.683336,,,
BACE,17i,13o,0.35,51.684,0.4801343,0.781722,0.683336,,,
BACE,17i,13o,0.4,42.801,0.5120896,0.781722,0.683336,,,
BACE,17i,13o,0.45,33.02548,0.5289986,0.781722,0.683336,,,
BACE,17i,13o,0.5,22.52711,0.54747,0.781722,0.683336,,,
BACE,13d,13h,0,0,0,0.775253,0.418532,,,
BACE,13d,13h,0.05,17.41568,0.2474285,0.775253,0.418532,,,
BACE,13d,13h,0.1,30.11567,0.4023778,0.775253,0.418532,,,
BACE,13d,13h,0.15,41.32938,0.4230201,0.775253,0.418532,,,
BACE,13d,13h,0.2,52.4109,0.4254731,0.775253,0.418532,,,
BACE,13d,13h,0.25,63.46654,0.4262309,0.775253,0.418532,,,
BACE,13d,13h,0.3,57.33148,0.4725185,0.775253,0.418532,,,
BACE,13d,13h,0.35,48.43322,0.5169558,0.775253,0.418532,,,
BACE,13d,13h,0.4,38.51576,0.5325431,0.775253,0.418532,,,
BACE,13d,13h,0.45,28.03198,0.5435799,0.775253,0.418532,,,
BACE,13d,13h,0.5,17.10151,0.5542533,0.775253,0.418532,,,
BACE,13h,13d,0,0,0,0.775253,0.418532,,,
BACE,13h,13d,0.05,16.80945,0.2781896,0.775253,0.418532,,,
BACE,13h,13d,0.1,29.51919,0.3810364,0.775253,0.418532,,,
BACE,13h,13d,0.15,40.79996,0.4060163,0.775253,0.418532,,,
BACE,13h,13d,0.2,51.88879,0.409229,0.775253,0.418532,,,
BACE,13h,13d,0.25,62.94594,0.4100988,0.775253,0.418532,,,
BACE,13h,13d,0.3,56.97857,0.4607148,0.775253,0.418532,,,
BACE,13h,13d,0.35,48.25166,0.5005764,0.775253,0.418532,,,
BACE,13h,13d,0.4,38.56265,0.5180275,0.775253,0.418532,,,
BACE,13h,13d,0.45,28.27296,0.5310438,0.775253,0.418532,,,
BACE,13h,13d,0.5,17.52298,0.5420521,0.775253,0.418532,,,
BACE,13g,17i,0,0,0,0.803351,0.859492,,,
BACE,13g,17i,0.05,17.24639,0.2302787,0.803351,0.859492,,,
BACE,13g,17i,0.1,30.84957,0.3117417,0.803351,0.859492,,,
BACE,13g,17i,0.15,42.87925,0.3664404,0.803351,0.859492,,,
BACE,13g,17i,0.2,54.15518,0.3826319,0.803351,0.859492,,,
BACE,13g,17i,0.25,65.2847,0.3861311,0.803351,0.859492,,,
BACE,13g,17i,0.3,60.64121,0.4427903,0.803351,0.859492,,,
BACE,13g,17i,0.35,53.38348,0.4897556,0.803351,0.859492,,,
BACE,13g,17i,0.4,44.63119,0.5236048,0.803351,0.859492,,,
BACE,13g,17i,0.45,34.8554,0.5436343,0.803351,0.859492,,,
BACE,13g,17i,0.5,24.37358,0.5597284,0.803351,0.859492,,,
BACE,17i,13g,0,0,0,0.803351,0.859492,,,
BACE,17i,13g,0.05,17.65464,0.1748235,0.803351,0.859492,,,
BACE,17i,13g,0.1,31.75985,0.3085401,0.803351,0.859492,,,
BACE,17i,13g,0.15,44.01477,0.3660242,0.803351,0.859492,,,
BACE,17i,13g,0.2,55.34573,0.3867476,0.803351,0.859492,,,
BACE,17i,13g,0.25,66.47957,0.3906283,0.803351,0.859492,,,
BACE,17i,13g,0.3,61.84365,0.4647507,0.803351,0.859492,,,
BACE,17i,13g,0.35,53.83488,0.519311,0.803351,0.859492,,,
BACE,17i,13g,0.4,44.41511,0.5451301,0.803351,0.859492,,,
BACE,17i,13g,0.45,34.13089,0.5611813,0.803351,0.859492,,,
BACE,17i,13g,0.5,23.13409,0.5762609,0.803351,0.859492,,,
Jnk1,18626,18630,0,0,0,0.763906,1.334216,,,
Jnk1,18626,18630,0.05,17.04824,0.2499798,0.763906,1.334216,,,
Jnk1,18626,18630,0.1,30.39131,0.3675525,0.763906,1.334216,,,
Jnk1,18626,18630,0.15,41.98252,0.4107908,0.763906,1.334216,,,
Jnk1,18626,18630,0.2,53.14457,0.4186996,0.763906,1.334216,,,
Jnk1,18626,18630,0.25,64.22779,0.4207381,0.763906,1.334216,,,
Jnk1,18626,18630,0.3,58.38553,0.4643237,0.763906,1.334216,,,
Jnk1,18626,18630,0.35,50.14357,0.504025,0.763906,1.334216,,,
Jnk1,18626,18630,0.4,40.48045,0.5295661,0.763906,1.334216,,,
Jnk1,18626,18630,0.45,30.0598,0.5428704,0.763906,1.334216,,,
Jnk1,18626,18630,0.5,19.1655,0.5533938,0.763906,1.334216,,,
Jnk1,18630,18626,0,0,0,0.763906,1.334216,,,
Jnk1,18630,18626,0.05,17.60837,0.1952072,0.763906,1.334216,,,
Jnk1,18630,18626,0.1,31.12577,0.3047358,0.763906,1.334216,,,
Jnk1,18630,18626,0.15,42.96854,0.3544609,0.763906,1.334216,,,
Jnk1,18630,18626,0.2,54.17873,0.3672564,0.763906,1.334216,,,
Jnk1,18630,18626,0.25,65.26871,0.3702283,0.763906,1.334216,,,
Jnk1,18630,18626,0.3,59.46208,0.4395705,0.763906,1.334216,,,
Jnk1,18630,18626,0.35,50.89168,0.4778205,0.763906,1.334216,,,
Jnk1,18630,18626,0.4,41.31608,0.497641,0.763906,1.334216,,,
Jnk1,18630,18626,0.45,31.05021,0.5130151,0.763906,1.334216,,,
Jnk1,18630,18626,0.5,20.22971,0.5265999,0.763906,1.334216,,,
Jnk1,18634,18637,0,0,0,0.796905,0.875744,,,
Jnk1,18634,18637,0.05,17.48432,0.1585677,0.796905,0.875744,,,
Jnk1,18634,18637,0.1,32.05395,0.2864045,0.796905,0.875744,,,
Jnk1,18634,18637,0.15,44.78311,0.3460345,0.796905,0.875744,,,
Jnk1,18634,18637,0.2,56.24965,0.375646,0.796905,0.875744,,,
Jnk1,18634,18637,0.25,67.40362,0.3810628,0.796905,0.875744,,,
Jnk1,18634,18637,0.3,62.87334,0.4362507,0.796905,0.875744,,,
Jnk1,18634,18637,0.35,55.47488,0.4812064,0.796905,0.875744,,,
Jnk1,18634,18637,0.4,46.73575,0.5085605,0.796905,0.875744,,,
Jnk1,18634,18637,0.45,37.00179,0.5313097,0.796905,0.875744,,,
Jnk1,18634,18637,0.5,26.38944,0.553277,0.796905,0.875744,,,
Jnk1,18637,18634,0,0,0,0.796905,0.875744,,,
Jnk1,18637,18634,0.05,17.82236,0.1469767,0.796905,0.875744,,,
Jnk1,18637,18634,0.1,32.64564,0.3107281,0.796905,0.875744,,,
Jnk1,18637,18634,0.15,45.57397,0.3622757,0.796905,0.875744,,,
Jnk1,18637,18634,0.2,57.09521,0.3994745,0.796905,0.875744,,,
Jnk1,18637,18634,0.25,68.22137,0.4046464,0.796905,0.875744,,,
Jnk1,18637,18634,0.3,63.75207,0.4522482,0.796905,0.875744,,,
Jnk1,18637,18634,0.35,56.47547,0.5037248,0.796905,0.875744,,,
Jnk1,18637,18634,0.4,47.64689,0.5377857,0.796905,0.875744,,,
Jnk1,18637,18634,0.45,37.74957,0.5586736,0.796905,0.875744,,,
Jnk1,18637,18634,0.5,27.11519,0.5735345,0.796905,0.875744,,,
Jnk1,18626,18625,0,0,0,0.8016,1.502534,,,
Jnk1,18626,18625,0.05,16.24779,0.2955689,0.8016,1.502534,,,
Jnk1,18626,18625,0.1,29.58027,0.3615308,0.8016,1.502534,,,
Jnk1,18626,18625,0.15,41.43859,0.4008922,0.8016,1.502534,,,
Jnk1,18626,18625,0.2,52.66323,0.4113629,0.8016,1.502534,,,
Jnk1,18626,18625,0.25,63.77593,0.4137808,0.8016,1.502534,,,
Jnk1,18626,18625,0.3,58.14406,0.4887734,0.8016,1.502534,,,
Jnk1,18626,18625,0.35,49.42707,0.5271036,0.8016,1.502534,,,
Jnk1,18626,18625,0.4,39.80441,0.540486,0.8016,1.502534,,,
Jnk1,18626,18625,0.45,29.61461,0.5523273,0.8016,1.502534,,,
Jnk1,18626,18625,0.5,18.96745,0.5640285,0.8016,1.502534,,,
Jnk1,18625,18626,0,0,0,0.8016,1.502534,,,
Jnk1,18625,18626,0.05,16.60542,0.3105833,0.8016,1.502534,,,
Jnk1,18625,18626,0.1,29.62738,0.3781884,0.8016,1.502534,,,
Jnk1,18625,18626,0.15,41.32159,0.4122985,0.8016,1.502534,,,
Jnk1,18625,18626,0.2,52.52516,0.4232316,0.8016,1.502534,,,
Jnk1,18625,18626,0.25,63.61864,0.426002,0.8016,1.502534,,,
Jnk1,18625,18626,0.3,57.79817,0.4849654,0.8016,1.502534,,,
Jnk1,18625,18626,0.35,49.24534,0.527314,0.8016,1.502534,,,
Jnk1,18625,18626,0.4,39.52164,0.547247,0.8016,1.502534,,,
Jnk1,18625,18626,0.45,29.12515,0.5590257,0.8016,1.502534,,,
Jnk1,18625,18626,0.5,18.23492,0.5695921,0.8016,1.502534,,,
Jnk1,18626,18627,0,0,0,0.782011,1.338072,,,
Jnk1,18626,18627,0.05,16.02387,0.2912368,0.782011,1.338072,,,
Jnk1,18626,18627,0.1,29.07422,0.3671589,0.782011,1.338072,,,
Jnk1,18626,18627,0.15,40.66616,0.403505,0.782011,1.338072,,,
Jnk1,18626,18627,0.2,51.85696,0.4102373,0.782011,1.338072,,,
Jnk1,18626,18627,0.25,62.96846,0.4122943,0.782011,1.338072,,,
Jnk1,18626,18627,0.3,57.80355,0.4740188,0.782011,1.338072,,,
Jnk1,18626,18627,0.35,49.34288,0.5158186,0.782011,1.338072,,,
Jnk1,18626,18627,0.4,39.74998,0.5357693,0.782011,1.338072,,,
Jnk1,18626,18627,0.45,29.44043,0.5499486,0.782011,1.338072,,,
Jnk1,18626,18627,0.5,18.67588,0.5595263,0.782011,1.338072,,,
Jnk1,18627,18626,0,0,0,0.782011,1.338072,,,
Jnk1,18627,18626,0.05,16.46737,0.2624492,0.782011,1.338072,,,
Jnk1,18627,18626,0.1,29.68364,0.3450738,0.782011,1.338072,,,
Jnk1,18627,18626,0.15,41.38879,0.3898117,0.782011,1.338072,,,
Jnk1,18627,18626,0.2,52.57188,0.4003567,0.782011,1.338072,,,
Jnk1,18627,18626,0.25,63.65919,0.4026504,0.782011,1.338072,,,
Jnk1,18627,18626,0.3,57.81768,0.4556421,0.782011,1.338072,,,
Jnk1,18627,18626,0.35,49.0873,0.5041404,0.782011,1.338072,,,
Jnk1,18627,18626,0.4,39.14809,0.5235913,0.782011,1.338072,,,
Jnk1,18627,18626,0.45,28.67456,0.5335795,0.782011,1.338072,,,
Jnk1,18627,18626,0.5,17.72781,0.5463249,0.782011,1.338072,,,
Jnk1,18638,18658,0,0,0,0.818545,0.843745,,,
Jnk1,18638,18658,0.05,17.74938,0.1696791,0.818545,0.843745,,,
Jnk1,18638,18658,0.1,32.57087,0.2963946,0.818545,0.843745,,,
Jnk1,18638,18658,0.15,45.90177,0.3361725,0.818545,0.843745,,,
Jnk1,18638,18658,0.2,57.94687,0.3826849,0.818545,0.843745,,,
Jnk1,18638,18658,0.25,69.2667,0.3990654,0.818545,0.843745,,,
Jnk1,18638,18658,0.3,65.74053,0.4481462,0.818545,0.843745,,,
Jnk1,18638,18658,0.35,59.34641,0.5001957,0.818545,0.843745,,,
Jnk1,18638,18658,0.4,51.25807,0.5342275,0.818545,0.843745,,,
Jnk1,18638,18658,0.45,41.90936,0.5584708,0.818545,0.843745,,,
Jnk1,18638,18658,0.5,31.54838,0.5841597,0.818545,0.843745,,,
Jnk1,18658,18638,0,0,0,0.818545,0.843745,,,
Jnk1,18658,18638,0.05,17.8552,0.1567379,0.818545,0.843745,,,
Jnk1,18658,18638,0.1,32.73564,0.2765616,0.818545,0.843745,,,
Jnk1,18658,18638,0.15,45.93793,0.3311127,0.818545,0.843745,,,
Jnk1,18658,18638,0.2,57.73082,0.3764709,0.818545,0.843745,,,
Jnk1,18658,18638,0.25,68.95466,0.3872346,0.818545,0.843745,,,
Jnk1,18658,18638,0.3,65.24869,0.4266351,0.818545,0.843745,,,
Jnk1,18658,18638,0.35,58.74616,0.4960016,0.818545,0.843745,,,
Jnk1,18658,18638,0.4,50.69616,0.5245253,0.818545,0.843745,,,
Jnk1,18658,18638,0.45,41.47708,0.5484625,0.818545,0.843745,,,
Jnk1,18658,18638,0.5,31.09464,0.5733872,0.818545,0.843745,,,
Jnk1,18639,18658,0,0,0,0.806326,0.529166,,,
Jnk1,18639,18658,0.05,16.73906,0.2884035,0.806326,0.529166,,,
Jnk1,18639,18658,0.1,30.36501,0.3645742,0.806326,0.529166,,,
Jnk1,18639,18658,0.15,42.24968,0.4064644,0.806326,0.529166,,,
Jnk1,18639,18658,0.2,53.49819,0.416448,0.806326,0.529166,,,
Jnk1,18639,18658,0.25,64.62834,0.4193164,0.806326,0.529166,,,
Jnk1,18639,18658,0.3,59.60276,0.4759608,0.806326,0.529166,,,
Jnk1,18639,18658,0.35,51.90097,0.520012,0.806326,0.529166,,,
Jnk1,18639,18658,0.4,42.82696,0.5443823,0.806326,0.529166,,,
Jnk1,18639,18658,0.45,32.98526,0.5607411,0.806326,0.529166,,,
Jnk1,18639,18658,0.5,22.40447,0.5777678,0.806326,0.529166,,,
Jnk1,18658,18639,0,0,0,0.806326,0.529166,,,
Jnk1,18658,18639,0.05,17.0286,0.234775,0.806326,0.529166,,,
Jnk1,18658,18639,0.1,30.68896,0.3504404,0.806326,0.529166,,,
Jnk1,18658,18639,0.15,42.52785,0.3951223,0.806326,0.529166,,,
Jnk1,18658,18639,0.2,53.75953,0.4079689,0.806326,0.529166,,,
Jnk1,18658,18639,0.25,64.87134,0.4107629,0.806326,0.529166,,,
Jnk1,18658,18639,0.3,59.49905,0.4641284,0.806326,0.529166,,,
Jnk1,18658,18639,0.35,51.68487,0.5018773,0.806326,0.529166,,,
Jnk1,18658,18639,0.4,42.66688,0.5261201,0.806326,0.529166,,,
Jnk1,18658,18639,0.45,32.66659,0.5466881,0.806326,0.529166,,,
Jnk1,18658,18639,0.5,21.9153,0.5624465,0.806326,0.529166,,,
Jnk1,18629,18627,0,0,0,0.811339,1.238457,,,
Jnk1,18629,18627,0.05,16.8881,0.3430232,0.811339,1.238457,,,
Jnk1,18629,18627,0.1,30.00331,0.4069458,0.811339,1.238457,,,
Jnk1,18629,18627,0.15,41.69662,0.4434624,0.811339,1.238457,,,
Jnk1,18629,18627,0.2,52.85346,0.4534027,0.811339,1.238457,,,
Jnk1,18629,18627,0.25,63.92133,0.4551207,0.811339,1.238457,,,
Jnk1,18629,18627,0.3,58.05136,0.511884,0.811339,1.238457,,,
Jnk1,18629,18627,0.35,49.15766,0.5464096,0.811339,1.238457,,,
Jnk1,18629,18627,0.4,39.41527,0.5598496,0.811339,1.238457,,,
Jnk1,18629,18627,0.45,29.08737,0.5713291,0.811339,1.238457,,,
Jnk1,18629,18627,0.5,18.30105,0.5819123,0.811339,1.238457,,,
Jnk1,18627,18629,0,0,0,0.811339,1.238457,,,
Jnk1,18627,18629,0.05,17.19536,0.2746668,0.811339,1.238457,,,
Jnk1,18627,18629,0.1,30.62759,0.3753656,0.811339,1.238457,,,
Jnk1,18627,18629,0.15,42.19519,0.4118352,0.811339,1.238457,,,
Jnk1,18627,18629,0.2,53.35459,0.417092,0.811339,1.238457,,,
Jnk1,18627,18629,0.25,64.44817,0.4187131,0.811339,1.238457,,,
Jnk1,18627,18629,0.3,59.1126,0.4680063,0.811339,1.238457,,,
Jnk1,18627,18629,0.35,50.87423,0.5156951,0.811339,1.238457,,,
Jnk1,18627,18629,0.4,41.10868,0.5457783,0.811339,1.238457,,,
Jnk1,18627,18629,0.45,30.61527,0.557051,0.811339,1.238457,,,
Jnk1,18627,18629,0.5,19.7295,0.5653756,0.811339,1.238457,,,
Jnk1,17124,18631,0,0,0,0.790071,0.90019,,,
Jnk1,17124,18631,0.05,17.45342,0.2412025,0.790071,0.90019,,,
Jnk1,17124,18631,0.1,31.28522,0.3360481,0.790071,0.90019,,,
Jnk1,17124,18631,0.15,43.35668,0.3875839,0.790071,0.90019,,,
Jnk1,17124,18631,0.2,54.63264,0.4028602,0.790071,0.90019,,,
Jnk1,17124,18631,0.25,65.75557,0.4062196,0.790071,0.90019,,,
Jnk1,17124,18631,0.3,60.56088,0.4714107,0.790071,0.90019,,,
Jnk1,17124,18631,0.35,52.38276,0.5177505,0.790071,0.90019,,,
Jnk1,17124,18631,0.4,43.0011,0.5360201,0.790071,0.90019,,,
Jnk1,17124,18631,0.45,32.92225,0.5505492,0.790071,0.90019,,,
Jnk1,17124,18631,0.5,22.33866,0.5620449,0.790071,0.90019,,,
Jnk1,18631,17124,0,0,0,0.790071,0.90019,,,
Jnk1,18631,17124,0.05,18.07824,0.1752107,0.790071,0.90019,,,
Jnk1,18631,17124,0.1,32.19666,0.3162711,0.790071,0.90019,,,
Jnk1,18631,17124,0.15,44.29827,0.3771682,0.790071,0.90019,,,
Jnk1,18631,17124,0.2,55.54844,0.3965052,0.790071,0.90019,,,
Jnk1,18631,17124,0.25,66.6543,0.3999491,0.790071,0.90019,,,
Jnk1,18631,17124,0.3,61.12271,0.4566167,0.790071,0.90019,,,
Jnk1,18631,17124,0.35,52.82499,0.5052976,0.790071,0.90019,,,
Jnk1,18631,17124,0.4,43.08246,0.5286414,0.790071,0.90019,,,
Jnk1,18631,17124,0.45,32.67689,0.5414073,0.790071,0.90019,,,
Jnk1,18631,17124,0.5,21.69847,0.5552642,0.790071,0.90019,,,
Jnk1,18626,18628,0,0,0,0.796389,0.013814,,,
Jnk1,18626,18628,0.05,15.7398,0.3187691,0.796389,0.013814,,,
Jnk1,18626,18628,0.1,29.01137,0.3704315,0.796389,0.013814,,,
Jnk1,18626,18628,0.15,40.91783,0.4114163,0.796389,0.013814,,,
Jnk1,18626,18628,0.2,52.14579,0.4231041,0.796389,0.013814,,,
Jnk1,18626,18628,0.25,63.25324,0.4255213,0.796389,0.013814,,,
Jnk1,18626,18628,0.3,57.92175,0.4786648,0.796389,0.013814,,,
Jnk1,18626,18628,0.35,49.45268,0.526222,0.796389,0.013814,,,
Jnk1,18626,18628,0.4,39.77632,0.5463555,0.796389,0.013814,,,
Jnk1,18626,18628,0.45,29.3752,0.5607831,0.796389,0.013814,,,
Jnk1,18626,18628,0.5,18.51332,0.5707488,0.796389,0.013814,,,
Jnk1,18628,18626,0,0,0,0.796389,0.013814,,,
Jnk1,18628,18626,0.05,16.2024,0.263891,0.796389,0.013814,,,
Jnk1,18628,18626,0.1,29.25616,0.355108,0.796389,0.013814,,,
Jnk1,18628,18626,0.15,40.77746,0.3919503,0.796389,0.013814,,,
Jnk1,18628,18626,0.2,51.92239,0.3980431,0.796389,0.013814,,,
Jnk1,18628,18626,0.25,63.00601,0.3995023,0.796389,0.013814,,,
Jnk1,18628,18626,0.3,57.8004,0.4530093,0.796389,0.013814,,,
Jnk1,18628,18626,0.35,49.37503,0.5131223,0.796389,0.013814,,,
Jnk1,18628,18626,0.4,39.69154,0.5336204,0.796389,0.013814,,,
Jnk1,18628,18626,0.45,29.4221,0.5451438,0.796389,0.013814,,,
Jnk1,18628,18626,0.5,18.69713,0.5554108,0.796389,0.013814,,,
Jnk1,18638,18634,0,0,0,0.821272,0.363748,,,
Jnk1,18638,18634,0.05,17.5019,0.2228939,0.821272,0.363748,,,
Jnk1,18638,18634,0.1,32.00436,0.3146208,0.821272,0.363748,,,
Jnk1,18638,18634,0.15,45.12404,0.3583874,0.821272,0.363748,,,
Jnk1,18638,18634,0.2,56.92504,0.4002017,0.821272,0.363748,,,
Jnk1,18638,18634,0.25,68.14289,0.4100252,0.821272,0.363748,,,
Jnk1,18638,18634,0.3,64.13692,0.4514164,0.821272,0.363748,,,
Jnk1,18638,18634,0.35,57.37263,0.5122281,0.821272,0.363748,,,
Jnk1,18638,18634,0.4,48.74815,0.5480951,0.821272,0.363748,,,
Jnk1,18638,18634,0.45,39.00459,0.5689797,0.821272,0.363748,,,
Jnk1,18638,18634,0.5,28.34175,0.5866592,0.821272,0.363748,,,
Jnk1,18634,18638,0,0,0,0.821272,0.363748,,,
Jnk1,18634,18638,0.05,17.86646,0.1716848,0.821272,0.363748,,,
Jnk1,18634,18638,0.1,32.51101,0.3052281,0.821272,0.363748,,,
Jnk1,18634,18638,0.15,45.23557,0.366192,0.821272,0.363748,,,
Jnk1,18634,18638,0.2,56.74228,0.3944941,0.821272,0.363748,,,
Jnk1,18634,18638,0.25,67.93287,0.400523,0.821272,0.363748,,,
Jnk1,18634,18638,0.3,63.74308,0.4480475,0.821272,0.363748,,,
Jnk1,18634,18638,0.35,56.82069,0.5002478,0.821272,0.363748,,,
